省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
陕西,移动,1342974,1357104,1361914,1370924,1389112,1399101,1470924,,1500924,1510924,1520914,1570914,1580924,1590924,1651219,1701924,1720924,1780914,1820924,1830924,1840920,1870024,1880924,1952247,1972117,1981523
陕西,移动,1342975,1357105,1361915,1370925,1389113,1399102,1470925,,1500925,1510925,1520915,1570915,1580925,1590925,1651229,1701925,1720925,1780915,1820925,1830925,1840921,1870025,1880925,1952248,1972118,1981524
陕西,移动,1342976,1357106,1361916,1370926,1389114,1399103,1470926,,1500926,1510926,1520916,1570916,1580926,1590926,1651272,1701926,1720926,1780916,1820926,1830926,1840922,1870026,1880926,1952249,1972119,1981525
陕西,移动,1342977,1357107,1361917,1370927,1389115,1399104,1470927,,1500927,1510927,1520917,1570917,1580927,1590927,1651284,1701927,1720927,1780917,1820927,1830927,1840923,1870027,1880927,1952250,1972175,1981526
陕西,移动,1342978,1357108,1361918,1370928,1389116,1399105,1470928,,1500928,1510928,1520918,1570918,1580928,1590928,1651369,1701928,1720928,1780918,1820928,1830928,1840924,1870028,1880928,1952251,1972176,1981527
陕西,移动,1342979,1357109,1361919,1370929,1389117,1399106,1470929,,1500929,1510929,1520919,1570919,1580929,1590929,1651385,1701929,1720929,1780919,1820929,1830929,1840925,1870029,1880929,1952252,1972177,1981528
陕西,移动,1344290,1357110,1361920,1372040,1389118,1399107,1472770,,1502900,1511480,1520920,1570920,1582900,1592900,1651490,1702900,1720960,1780920,1822000,1832920,1840926,1870030,1882160,1952253,1972178,1982900
陕西,移动,1344490,1357111,1361921,1372041,1389119,1399108,1472771,,1502901,1511481,1520921,1570921,1582901,1592901,1651911,1702901,1720961,1780921,1822001,1832921,1840927,1870031,1882161,1952254,1972179,1982901
陕西,移动,1344590,1357112,1361922,1372042,1389120,1399109,1472772,,1502902,1511482,1520922,1570922,1582902,1592902,1651912,1702902,1720962,1780922,1822002,1832922,1840928,1870032,1882162,1952255,1972180,1982902
陕西,移动,1344690,1357113,1361923,1372043,1389121,1399110,1472773,,1502903,1511483,1520923,1570923,1582903,1592903,1651913,1702903,1720963,1780923,1822003,1832923,1840929,1870033,1882163,1952256,1972181,1982903
陕西,移动,1344790,1357114,1361924,1372044,1389122,1399111,1472774,,1502904,1511484,1520924,1570924,1582904,1592904,1651914,1702904,1720964,1780924,1822004,1832924,1841213,1870034,1882164,1952319,1972182,1982904
陕西,移动,1344890,1357115,1361925,1372045,1389123,1399112,1472775,,1502905,1511485,1520925,1570925,1582905,1592905,1651915,1702905,1720965,1780925,1822005,1832925,1841215,1870035,1882165,1952444,1972183,1982905
陕西,移动,1344990,1357116,1361926,1372046,1389124,1399113,1472776,,1502906,1511486,1520926,1570926,1582906,1592906,1651916,1702906,1720966,1780926,1822006,1832926,1841216,1870036,1882166,1952538,1972185,1982906
陕西,移动,1346850,1357117,1361927,1372047,1389125,1399114,1472777,,1502907,1511487,1520927,1570927,1582907,1592907,1651917,1702907,1720967,1780927,1822007,1832927,1841217,1870037,1882167,1952602,1972186,1982907
陕西,移动,1346851,1357118,1361928,1372048,1389126,1399115,1472778,,1502908,1511488,1520928,1570928,1582908,1592908,1652144,1702908,1720968,1780928,1822008,1832928,1841218,1870038,1882168,1952603,1972188,1982908
陕西,移动,1346852,1357119,1361929,1372049,1389127,1399116,1472779,,1502909,1511489,1520929,1570929,1582909,1592909,1652166,1702909,1720969,1780929,1822009,1832929,1841780,1870039,1882169,1952605,1972191,1982909
陕西,移动,1346853,1357120,1362910,1372050,1389128,1399117,1472780,,1502910,1511490,1522900,1571040,1582910,1592910,1652176,1702910,1721337,1782900,1822010,1832930,1841781,1870040,1882170,1952606,1972192,1982910
陕西,移动,1346854,1357121,1362911,1372051,1389129,1399118,1472781,,1502911,1511491,1522901,1571041,1582911,1592911,1652241,1702911,1721338,1782901,1822011,1832931,1841782,1870041,1882171,1952607,1972193,1982911
陕西,移动,1346855,1357122,1362912,1372052,1389130,1399119,1472782,,1502912,1511492,1522902,1571042,1582912,1592912,1652242,1702912,1721339,1782902,1822012,1832932,1841783,1870042,1882172,1952848,1972195,1982912
陕西,移动,1346856,1357123,1362913,1372053,1389131,1399120,1472783,,1502913,1511493,1522903,1571043,1582913,1592913,1652243,1702913,1721340,1782903,1822013,1832933,1841784,1870043,1882173,1952849,1972196,1982913
陕西,移动,1346857,1357124,1362914,1372054,1389132,1399121,1472784,,1502914,1511494,1522904,1571044,1582914,1592914,1652244,1702914,1721341,1782904,1822014,1832934,1841785,1870044,1882174,1952850,1972197,1982914
陕西,移动,1346858,1357125,1362915,1372055,1389133,1399122,1472785,,1502915,1511495,1522905,1571045,1582915,1592915,1652245,1702915,1724160,1782905,1822015,1832935,1841786,1870045,1882175,1952860,1972198,1982915
陕西,移动,1346859,1357126,1362916,1372056,1389134,1399123,1472786,,1502916,1511496,1522906,1571046,1582916,1592916,1652246,1702916,1724161,1782906,1822016,1832936,1841787,1870046,1882176,1952861,1972199,1982916
陕西,移动,1346860,1357127,1362917,1372057,1389135,1399124,1472787,,1502917,1511497,1522907,1571047,1582917,1592917,1652247,1702917,1724162,1782907,1822017,1832937,1841788,1870047,1882177,1952862,1972200,1982917
陕西,移动,1346861,1357128,1362918,1372058,1389136,1399125,1472788,,1502918,1511498,1522908,1571048,1582918,1592918,1652248,1702918,1724163,1782908,1822018,1832938,1841789,1870048,1882178,1952880,1972201,1982918
陕西,移动,1346862,1357129,1362919,1372059,1389137,1399126,1472789,,1502919,1511499,1522909,1571049,1582919,1592919,1652249,1702919,1724164,1782909,1822019,1832939,1841790,1870049,1882179,1952881,1972202,1982919
陕西,移动,1346863,1357130,1362920,1372060,1389138,1399127,1472790,,1502920,1512900,1522910,1571910,1582920,1592920,1652274,1703070,1724165,1782910,1822020,1832940,1841791,1870050,1882900,1952882,1972203,1982920
陕西,移动,1346864,1357131,1362921,1372061,1389139,1399128,1472791,,1502921,1512901,1522911,1571911,1582921,1592921,1652383,1703071,1724166,1782911,1822021,1832941,1841792,1870051,1882901,1952883,1972204,1982921
陕西,移动,1346865,1357132,1362922,1372062,1389140,1399129,1472792,,1502922,1512902,1522912,1571912,1582922,1592922,1652387,1703072,1724167,1782912,1822022,1832942,1841793,1870052,1882902,1952912,1972205,1982922
陕西,移动,1346866,1357133,1362923,1372063,1389141,1399130,1472793,,1502923,1512903,1522913,1571913,1582923,1592923,1652390,1703073,1724168,1782913,1822023,1832943,1841794,1870053,1882903,1952913,1972300,1982923
陕西,移动,1346867,1357134,1362924,1372064,1389142,1399131,1472794,,1502924,1512904,1522914,1571914,1582924,1592924,1652391,1703074,1724169,1782914,1822024,1832944,1841795,1870054,1882904,1952914,1972301,1982924
陕西,移动,1346868,1357135,1362925,1372065,1389143,1399132,1472795,,1502925,1512905,1522915,1571915,1582925,1592925,1652544,1703075,1724170,1782915,1822025,1832945,1841796,1870055,1882905,1953017,1972302,1982925
陕西,移动,1346869,1357136,1362926,1372066,1389144,1399133,1472796,,1502926,1512906,1522916,1571916,1582926,1592926,1652610,1703076,1724171,1782916,1822026,1832946,1841797,1870056,1882906,1953018,1972303,1982926
