省份,运营商,133 号段,153 号段,162 号段,173 号段,174 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
陕西,电信,1332453,1531933,1622913,1731953,1740053,1771973,1804933,1814680,1896683,1902333,1914533,1932993,1991643
陕西,电信,1332454,1531934,1622914,1731954,1740054,1771974,1804934,1814681,1896684,1902334,1914534,1932994,1991644
陕西,电信,1332455,1531935,1622915,1731955,1740055,1771975,1804935,1814682,1896685,1902335,1914535,1932995,1991645
陕西,电信,1332456,1531936,1622916,1731956,1740056,1771976,1804936,1814683,1896686,1902336,1914536,1932996,1991646
陕西,电信,1332457,1531937,1622917,1731957,1740057,1771977,1804937,1814684,1896687,1902337,1914537,1932997,1991647
陕西,电信,1332458,1531938,1622918,1731958,1740058,1771978,1804938,1814685,1896688,1902338,1914538,1932998,1991648
陕西,电信,1332459,1531939,1622919,1731959,1740059,1771979,1804939,1814686,1896689,1902339,1914539,1932999,1991649
陕西,电信,1332460,1531940,1622920,1731960,1740060,1772900,1804940,1814687,1896690,1902910,1916682,1936180,1992900
陕西,电信,1332461,1531941,1622921,1731961,1740061,1772901,1804941,1814688,1896691,1902911,1916683,1936181,1992901
陕西,电信,1332462,1531942,1622922,1731962,1740062,1772902,1804942,1814689,1896692,1902912,1916684,1936182,1992902
陕西,电信,1332463,1531943,1622923,1731963,1740063,1772903,1804943,1814900,1896693,1902913,1916685,1936183,1992903
陕西,电信,1332464,1531944,1622924,1731964,1740064,1772904,1804944,1814901,1896694,1902914,1916686,1936184,1992904
陕西,电信,1332465,1531945,1622925,1731965,1740065,1772905,1804945,1814902,1896695,1902915,1916687,1936185,1992905
陕西,电信,1332466,1531946,1622926,1731966,1740066,1772906,1804946,1814903,1896696,1902916,1919100,1936186,1992906
陕西,电信,1332467,1531947,1622927,1731967,1740067,1772907,1804947,1814904,1896697,1902917,1919101,1936187,1992907
陕西,电信,1332468,1531948,1622928,1731968,1740068,1772908,1804948,1814905,1896698,1902918,1919102,1936188,1992908
陕西,电信,1332469,1531949,1622929,1731969,1740069,1772909,1804949,1814906,1896699,1902919,1919103,1936189,1992909
陕西,电信,1332530,1531950,1625270,1731980,1740070,1772910,1804950,1814907,1899100,1902960,1919104,1939140,1992910
陕西,电信,1332531,1531951,1625271,1731981,1740071,1772911,1804951,1814908,1899101,1902961,1919105,1939141,1992911
陕西,电信,1332532,1531952,1625272,1731982,1740072,1772912,1804952,1814909,1899102,1902962,1919106,1939142,1992912
陕西,电信,1332533,1531953,1625273,1731983,1740073,1772913,1804953,1814910,1899103,1902963,1919107,1939143,1992913
陕西,电信,1332534,1531954,1625274,1731984,1740074,1772914,1804954,1814911,1899104,1902964,1919108,1939144,1992914
陕西,电信,1332535,1531955,1625275,1731985,1740075,1772915,1804955,1814912,1899105,1902965,1919109,1939145,1992915
陕西,电信,1332536,1531956,1625276,1731986,1740076,1772916,1804956,1814913,1899106,1902966,1919110,1939146,1992916
陕西,电信,1332537,1531957,1625277,1731987,1740077,1772917,1804957,1814914,1899107,1902967,1919111,1939147,1992917
陕西,电信,1332538,1531958,1625278,1731988,1740078,1772918,1804958,1814915,1899108,1902968,1919112,1939148,1992918
陕西,电信,1332539,1531959,1625279,1731989,1740079,1772919,1804959,1814916,1899109,1902969,1919113,1939149,1992919
