省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
陕西,联通,1302281,1310964,1320184,1453687,1552914,1561924,1666914,1672880,1712784,,1762904,1859004,1862854,
陕西,联通,1302282,1310965,1320185,1453688,1552915,1561925,1666915,1672881,1712785,,1762905,1859005,1862855,
陕西,联通,1302283,1310966,1320186,1453689,1552916,1561926,1666916,1672882,1712786,,1762906,1859006,1862856,
陕西,联通,1302284,1310967,1320187,1453690,1552917,1561927,1666917,1672883,1712787,,1762907,1859007,1862857,
陕西,联通,1302285,1310968,1320188,1453691,1552918,1561928,1666918,1672884,1712788,,1762908,1859008,1862858,
陕西,联通,1302286,1310969,1320189,1453692,1552919,1561929,1666919,1672885,1712789,,1762909,1859009,1862859,
陕西,联通,1302287,1311030,1320190,1453693,1552920,1561930,1669100,1672886,1712790,,1762910,1859070,1862860,
陕西,联通,1302288,1311031,1320191,1453694,1552921,1561931,1669101,1672887,1712791,,1762911,1859071,1862861,
陕西,联通,1302289,1311032,1320192,1453695,1552922,1561932,1669102,1672888,1712792,,1762912,1859072,1862862,
陕西,联通,1302290,1311033,1320193,1453696,1552923,1561933,1669103,1672889,1712793,,1762913,1859073,1862863,
陕西,联通,1302291,1311034,1320194,1453697,1552924,1561934,1669104,1672890,1712794,,1762914,1859074,1862864,
陕西,联通,1302292,1311035,1320195,1453698,1552925,1561935,1669105,1672891,1712795,,1762915,1859075,1862865,
陕西,联通,1302293,1311036,1320196,1453699,1552926,1561936,1669106,1672892,1712796,,1762916,1859076,1862866,
陕西,联通,1302294,1311037,1320197,1454460,1552927,1561937,1669107,1672893,1712797,,1762917,1859077,1862867,
陕西,联通,1302295,1311038,1320198,1454461,1552928,1561938,1669108,1672894,1712798,,1762918,1859078,1862868,
陕西,联通,1302296,1311039,1320199,1454462,1552929,1561939,1669109,1672895,1712799,,1762919,1859079,1862869,
陕西,联通,1302297,1311040,1320910,1454463,1552930,1561940,1669110,1672896,1713900,,1762920,1859080,1862900,
陕西,联通,1302298,1311041,1320911,1454464,1552931,1561941,1669111,1672897,1713901,,1762921,1859081,1862901,
陕西,联通,1302299,1311042,1320912,1454465,1552932,1561942,1669112,1672898,1713902,,1762922,1859082,1862902,
陕西,联通,1302640,1311043,1320913,1454466,1552933,1561943,1669113,1672899,1713903,,1762923,1859083,1862903,
陕西,联通,1302641,1311044,1320914,1454467,1552934,1561944,1669114,1672910,1713904,,1762924,1859084,1862904,
陕西,联通,1302642,1311045,1320915,1454468,1552935,1561945,1669115,1672911,1713905,,1762925,1859085,1862905,
陕西,联通,1302643,1311046,1320916,1454469,1552936,1561946,1669116,1672912,1713906,,1762926,1859086,1862906,
陕西,联通,1302644,1311047,1320917,1454470,1552937,1561947,1669117,1672913,1713907,,1762927,1859087,1862907,
陕西,联通,1302646,1311048,1320918,1454471,1552938,1561948,1669118,1672914,1713908,,1762928,1859088,1862908,
陕西,联通,1302647,1311049,1320919,1454472,1552939,1561949,1669119,1672915,1713909,,1762929,1859089,1862909,
陕西,联通,1302840,1311910,1320920,1454473,1552940,1561950,1669120,1672916,1713910,,1769100,1859090,1862910,
陕西,联通,1302841,1311911,1320921,1454474,1552941,1561951,1669121,1672917,1713911,,1769101,1859091,1862911,
陕西,联通,1302842,1311912,1320922,1454475,1552942,1561952,1669122,1672918,1713912,,1769102,1859092,1862912,
陕西,联通,1302843,1311913,1320923,1454476,1552943,1561953,1669123,1672919,1713913,,1769103,1859093,1862913,
陕西,联通,1302844,1311914,1320924,1454477,1552944,1561954,1669124,1673910,1713914,,1769104,1859094,1862914,
陕西,联通,1302845,1311915,1320925,1454478,1552945,1561955,1669125,1673911,1713915,,1769105,1859095,1862915,
陕西,联通,1302846,1311916,1320926,1454479,1552946,1561956,1669126,1673912,1713916,,1769106,1859096,1862916,
陕西,联通,1302847,1311917,1320927,1457210,1552947,1561957,1669127,1673913,1713917,,1769107,1859097,1862917,
陕西,联通,1302848,1311918,1320928,1457211,1552948,1561958,1669128,1673914,1713918,,1769108,1859098,1862918,
陕西,联通,1302849,1311919,1320929,1457212,1552949,1561959,1669129,1673915,1713919,,1769109,1859099,1862919,
陕西,联通,1302850,1311920,1321960,1457213,1552950,1561960,,1673916,1714029,,1769110,1859100,1862920,
