省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
北京,移动,1342604,1350124,1360124,1370124,1380102,1390116,1470104,1482024,1500124,1510154,1520124,1570124,1580124,1590124,1651001,1700086,1720024,1780044,1820124,1830124,1840085,1870124,1880104,1950134,1972839,1980024
北京,移动,1342605,1350125,1360125,1370125,1380103,1390117,1470105,1482025,1500125,1510155,1520125,1570125,1580125,1590125,1651002,1700087,1720025,1780045,1820125,1830125,1840086,1870125,1880105,1950135,1972850,1980025
北京,移动,1342606,1350126,1360126,1370126,1380104,1390118,1470106,1482026,1500126,1510156,1520126,1570126,1580126,1590126,1651005,1700088,1720026,1780046,1820126,1830126,1840087,1870126,1880106,1950136,1972860,1980026
北京,移动,1342607,1350127,1360127,1370127,1380105,1390119,1470107,1482027,1500127,1510157,1520127,1570127,1580127,1590127,1651007,1700089,1720027,1780047,1820127,1830127,1840088,1870127,1880107,1950137,1972861,1980027
北京,移动,1342608,1350128,1360128,1370128,1380106,1390120,1470108,1482028,1500128,1510158,1520128,1570128,1580128,1590128,1651010,1700090,1720028,1780048,1820128,1830128,1840089,1870128,1880108,1950138,1972862,1980028
北京,移动,1342609,1350129,1360129,1370129,1380107,1390121,1470109,1482029,1500129,1510159,1520129,1570129,1580129,1590129,1651026,1700091,1720029,1780049,1820129,1830129,1840090,1870129,1880109,1950139,1972863,1980029
北京,移动,1342610,1350130,1360130,1370130,1380108,1390122,1470110,1482030,1500130,1510160,1520130,1570130,1580130,1590130,1651094,1700092,1720030,1780080,1820130,1830130,1840091,1870130,1880110,1950140,1972865,1980030
北京,移动,1342611,1350131,1360131,1370131,1380109,1390123,1470111,1482031,1500131,1510161,1520131,1570131,1580131,1590131,1651114,1700093,1720031,1780081,1820131,1830131,1840092,1870131,1880111,1950141,1972866,1980031
北京,移动,1342612,1350132,1360132,1370132,1380110,1390124,1470112,1482032,1500132,1510162,1520132,1570132,1580132,1590132,1651115,1700094,1720032,1780082,1820132,1830132,1840093,1870132,1880112,1950142,1972867,1980032
北京,移动,1342613,1350133,1360133,1370133,1380111,1390125,1470113,1482033,1500133,1510163,1520133,1570133,1580133,1590133,1651117,1700095,1720033,1780083,1820133,1830133,1840094,1870133,1880113,1950143,1972868,1980033
北京,移动,1342614,1350134,1360134,1370134,1380112,1390126,1470114,1482034,1500134,1510164,1520134,1570134,1580134,1590134,1651122,1700096,1720034,1780084,1820134,1830134,1840095,1870134,1880114,1950144,1972869,1980034
北京,移动,1342615,1350135,1360135,1370135,1380113,1390127,1470115,1482035,1500135,1510165,1520135,1570135,1580135,1590135,1651124,1700097,1720035,1780085,1820135,1830135,1840096,1870135,1880115,1950145,1972889,1980035
北京,移动,1342616,1350136,1360136,1370136,1380114,1390128,1470116,1482036,1500136,1510166,1520136,1570136,1580136,1590136,1651155,1700098,1720036,1780086,1820136,1830136,1840097,1870136,1880116,1950146,1972890,1980036
北京,移动,1342617,1350137,1360137,1370137,1380115,1390129,1470117,1482037,1500137,1510167,1520137,1570137,1580137,1590137,1651177,1700099,1720037,1780087,1820137,1830137,1840098,1870137,1880117,1950147,1972891,1980037
北京,移动,1342618,1350138,1360138,1370138,1380116,1390130,1470118,1482038,1500138,1510168,1520138,1570138,1580138,1590138,1651210,1700100,1720038,1780088,1820138,1830138,1840099,1870138,1880118,1950148,1972892,1980038
北京,移动,1342619,1350139,1360139,1370139,1380117,1390131,1470119,1482039,1500139,1510169,1520139,1570139,1580139,1590139,1651234,1700101,1720039,1780089,1820139,1830139,1840100,1870139,1880119,1950149,1972893,1980039
北京,移动,1342620,1351100,1361100,1371600,1380118,1390132,1470120,1482040,1501000,1511000,1520140,1570140,1580140,1590140,1651288,1700102,1720040,1780090,1820140,1830140,1840101,1870140,1880120,1950150,1972895,1980040
北京,移动,1342621,1351101,1361101,1371601,1380119,1390133,1470121,1482041,1501001,1511001,1520141,1570141,1580141,1590141,1651299,1700103,1720041,1780091,1820141,1830141,1840102,1870141,1880121,1950151,1972896,1980041
北京,移动,1342622,1351102,1361102,1371602,1380120,1390134,1470122,1482042,1501002,1511002,1520142,1570142,1580142,1590142,1651310,1700104,1720042,1780092,1820142,1830142,1840103,1870142,1880122,1950152,1972897,1980042
北京,移动,1342623,1351103,1361103,1371603,1380121,1390135,1470123,1482043,1501003,1511003,1520143,1570143,1580143,1590143,1651400,1700105,1720043,1780093,1820143,1830143,1840104,1870143,1880123,1950153,1972899,1980043
北京,移动,1342624,1351104,1361104,1371604,1380122,1390136,1470124,1482044,1501004,1511004,1520144,1570144,1580144,1590144,1651561,1700106,1720044,1780094,1820144,1830144,1840105,1870144,1880124,1950154,1972990,1980044
北京,移动,1342625,1351105,1361105,1371605,1380123,1390137,1470125,1482045,1501005,1511005,1520145,1570145,1580145,1590145,1651600,1700107,1720045,1780095,1820145,1830145,1840106,1870145,1880125,1950155,1974950,1980045
