省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
山东,移动,1345507,1356177,1365537,1379105,1385434,1395443,1476327,,1502097,1515397,1524417,1572617,1585387,1595387,1651224,1702124,1727401,1785327,1825437,1835327,1845354,1875417,1885407,1952674,1972536,1981963
山东,移动,1345508,1356178,1365538,1379106,1385435,1395444,1476328,,1502098,1515398,1524418,1572618,1585388,1595388,1651225,1702125,1727402,1785328,1825438,1835328,1845355,1875418,1885408,1952693,1972537,1981964
山东,移动,1345509,1356179,1365539,1379107,1385436,1395445,1476329,,1502099,1515399,1524419,1572619,1585389,1595389,1651237,1702126,1727403,1785329,1825439,1835329,1845356,1875419,1885409,1952694,1972538,1981965
山东,移动,1345510,1356180,1365540,1379108,1385437,1395446,1476330,,1505300,1515400,1524420,1572620,1585390,1595390,1651239,1702127,1727405,1785330,1825440,1835330,1845357,1875420,1885410,1952695,1972539,1981966
山东,移动,1345511,1356181,1365541,1379109,1385438,1395447,1476331,,1505301,1515401,1524421,1572621,1585391,1595391,1651242,1702128,1727409,1785331,1825441,1835331,1845358,1875421,1885411,1952696,1972543,1981967
山东,移动,1345512,1356182,1365542,1379110,1385439,1395448,1476332,,1505302,1515402,1524422,1572622,1585392,1595392,1651244,1702129,1727410,1785332,1825442,1835332,1845359,1875422,1885412,1952697,1972546,1981968
山东,移动,1345513,1356183,1365543,1379111,1385440,1395449,1476333,,1505303,1515403,1524423,1572623,1585393,1595393,1651245,1702130,1727427,1785333,1825443,1835333,1845360,1875423,1885413,1952698,1972631,1981969
山东,移动,1345514,1356184,1365544,1379112,1385441,1395450,1476334,,1505304,1515404,1524424,1572624,1585394,1595394,1651247,1702131,1727437,1785334,1825444,1835334,1845361,1875424,1885414,1952700,1972632,1981970
山东,移动,1345515,1356185,1365545,1379113,1385442,1395451,1476335,,1505305,1515405,1524425,1572625,1585395,1595395,1651248,1702132,1727440,1785335,1825445,1835335,1845362,1875425,1885415,1952701,1972633,1981971
山东,移动,1345516,1356186,1365546,1379114,1385443,1395452,1476336,,1505306,1515406,1524426,1572626,1585396,1595396,1651249,1702133,1727441,1785336,1825446,1835336,1845363,1875426,1885416,1952711,1972634,1981972
山东,移动,1345517,1356187,1365547,1379115,1385444,1395453,1476337,,1505307,1515407,1524427,1572627,1585397,1595397,1651253,1702134,1727546,1785337,1825447,1835337,1845364,1875427,1885417,1952722,1972635,1981973
山东,移动,1345518,1356188,1365548,1379116,1385445,1395454,1476338,,1505308,1515408,1524428,1572628,1585398,1595398,1651254,1702135,1727547,1785338,1825448,1835338,1845365,1875428,1885418,1952744,1973311,1981974
山东,移动,1345519,1356189,1365549,1379117,1385446,1395455,1476339,,1505309,1515409,1524429,1572629,1585399,1595399,1651255,1702136,1727555,1785339,1825449,1835339,1845366,1875429,1885419,1952745,1973318,1981975
山东,移动,1345520,1356190,1365630,1379118,1385447,1395456,1476340,,1505310,1515410,1524430,1572630,1585400,1595400,1651263,1702137,1727588,1785340,1825450,1835340,1845367,1875430,1885420,1952780,1973520,1981976
山东,移动,1345521,1356191,1365631,1379119,1385448,1395457,1476341,,1505311,1515411,1524431,1572631,1585401,1595401,1651264,1702138,1727618,1785341,1825451,1835341,1845368,1875431,1885421,1952781,1973521,1981977
山东,移动,1345522,1356192,1365632,1379120,1385449,1395458,1476342,,1505312,1515412,1524432,1572632,1585402,1595402,1651265,1702139,1727655,1785342,1825452,1835342,1845369,1875432,1885422,1952782,1973522,1981978
山东,移动,1345523,1356193,1365633,1379121,1385450,1395459,1476343,,1505313,1515413,1524433,1572633,1585403,1595403,1651268,1702140,1727660,1785343,1825453,1835343,1845370,1875433,1885423,1952783,1973523,1981979
山东,移动,1345524,1356194,1365634,1379122,1385451,1395460,1476344,,1505314,1515414,1524434,1572634,1585404,1595404,1651281,1702141,1727718,1785344,1825454,1835344,1845371,1875434,1885424,1952789,1973524,1981980
山东,移动,1345525,1356195,1365635,1379123,1385452,1395461,1476345,,1505315,1515415,1524435,1572635,1585405,1595405,1651282,1702142,1727719,1785345,1825455,1835345,1845372,1875435,1885425,1952790,1973525,1981981
山东,移动,1345526,1356196,1365636,1379124,1385453,1395462,1476346,,1505316,1515416,1524436,1572636,1585406,1595406,1651295,1702143,1727720,1785346,1825456,1835346,1845373,1875436,1885426,1952792,1973526,1981982
