省份,运营商,130 号段,131 号段,132 号段,145 号段,146 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
山东,联通,,,,,,,1568919,,,,1756889,1766839,,,
山东,联通,,,,,,,1568920,,,,1756890,1766840,,,
山东,联通,,,,,,,1568921,,,,1756891,1766841,,,
山东,联通,,,,,,,1568922,,,,1756892,1766842,,,
山东,联通,,,,,,,1568923,,,,1756893,1766843,,,
山东,联通,,,,,,,1568924,,,,1756894,1766844,,,
山东,联通,,,,,,,1568925,,,,1756895,1766845,,,
山东,联通,,,,,,,1568926,,,,1756896,1766846,,,
山东,联通,,,,,,,1568927,,,,1756897,1766847,,,
山东,联通,,,,,,,1568928,,,,1756898,1766848,,,
山东,联通,,,,,,,1568929,,,,1756899,1766849,,,
山东,联通,,,,,,,1568930,,,,1756900,1766850,,,
山东,联通,,,,,,,1568931,,,,1756901,1766851,,,
山东,联通,,,,,,,1568932,,,,1756902,1766852,,,
山东,联通,,,,,,,1568933,,,,1756903,1766853,,,
山东,联通,,,,,,,1568934,,,,1756904,1766854,,,
山东,联通,,,,,,,1568935,,,,1756905,1766855,,,
山东,联通,,,,,,,1568936,,,,1756906,1766856,,,
山东,联通,,,,,,,1568937,,,,1756907,1766857,,,
山东,联通,,,,,,,1568938,,,,1756908,1766858,,,
山东,联通,,,,,,,1568939,,,,1756909,1766859,,,
山东,联通,,,,,,,1568940,,,,1756910,1766860,,,
山东,联通,,,,,,,1568941,,,,1756911,1766861,,,
山东,联通,,,,,,,1568942,,,,1756912,1766862,,,
山东,联通,,,,,,,1568943,,,,1756913,1766863,,,
山东,联通,,,,,,,1568944,,,,1756914,1766864,,,
山东,联通,,,,,,,1568945,,,,1756915,1766865,,,
山东,联通,,,,,,,1568946,,,,1756916,1766866,,,
山东,联通,,,,,,,1568947,,,,1756917,1766867,,,
山东,联通,,,,,,,1568948,,,,1756918,1766868,,,
山东,联通,,,,,,,1568949,,,,1756919,1766869,,,
山东,联通,,,,,,,1568950,,,,1756920,1766870,,,
山东,联通,,,,,,,1568951,,,,1756921,1766871,,,
山东,联通,,,,,,,1568952,,,,1756922,1766872,,,
山东,联通,,,,,,,1568953,,,,1756923,1766873,,,
山东,联通,,,,,,,1568954,,,,1756924,1766874,,,
山东,联通,,,,,,,1568955,,,,1756925,1766875,,,
山东,联通,,,,,,,1568956,,,,1756926,1766876,,,
山东,联通,,,,,,,1568957,,,,1756927,1766877,,,
山东,联通,,,,,,,1568958,,,,1756928,1766878,,,
山东,联通,,,,,,,1568959,,,,1756929,1766879,,,
山东,联通,,,,,,,1568960,,,,1756930,1766880,,,
山东,联通,,,,,,,1568961,,,,1756931,1766881,,,
山东,联通,,,,,,,1568962,,,,1756932,1766882,,,
山东,联通,,,,,,,1568963,,,,1756933,1766883,,,
山东,联通,,,,,,,1568964,,,,1756934,1766884,,,
山东,联通,,,,,,,1568965,,,,1756935,1766885,,,
山东,联通,,,,,,,1568966,,,,1756936,1766886,,,
山东,联通,,,,,,,1568967,,,,1756937,1766887,,,
山东,联通,,,,,,,1568968,,,,1756938,1766888,,,
山东,联通,,,,,,,1568969,,,,1756939,1766889,,,
山东,联通,,,,,,,1568970,,,,1756940,1766890,,,
山东,联通,,,,,,,1568971,,,,1756941,1766891,,,
山东,联通,,,,,,,1568972,,,,1756942,1766892,,,
山东,联通,,,,,,,1568973,,,,1756943,1766893,,,
