省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
湖南,电信,1331956,1534333,1627340,1733666,1770846,1807326,1815263,1893246,1901526,1910986,1931026,1991806
湖南,电信,1331957,1534334,1627341,1733667,1770847,1807327,1815264,1893247,1901527,1910987,1931027,1991807
湖南,电信,1331958,1534335,1627342,1733668,1770848,1807328,1815265,1893248,1901528,1910988,1931028,1991808
湖南,电信,1331959,1534336,1627343,1733669,1770849,1807329,1815266,1893249,1901529,1910989,1931029,1991809
湖南,电信,1331960,1534337,1627344,1734260,1771160,1807330,1815267,1894200,1901580,1911690,1931030,1991810
湖南,电信,1331961,1534338,1627345,1734261,1771161,1807331,1815268,1894201,1901581,1911691,1931031,1991811
湖南,电信,1331962,1534339,1627346,1734262,1771162,1807332,1815269,1894202,1901582,1911692,1931032,1991812
湖南,电信,1331963,1534440,1627347,1734263,1771163,1807333,1815270,1894203,1901583,1911693,1931033,1991813
湖南,电信,1331964,1534441,1627348,1734264,1771164,1807334,1815271,1894204,1901584,1911694,1931034,1991814
湖南,电信,1331965,1534442,1627349,1734265,1771165,1807335,1815272,1894205,1901585,1911695,1931035,1991815
湖南,电信,1331966,1534443,1627350,1734266,1771166,1807336,1815273,1894206,1901586,1911696,1931036,1991816
湖南,电信,1331967,1534444,1627351,1734267,1771167,1807337,1815274,1894207,1901587,1911697,1931037,1991817
湖南,电信,1331968,1534445,1627352,1734268,1771168,1807338,1815275,1894208,1901588,1911698,1931038,1991818
湖南,电信,1331969,1534446,1627353,1734269,1771169,1807339,1815276,1894209,1901589,1911699,1931039,1991819
湖南,电信,1332720,1534447,1627354,1734360,1771170,1807340,1815277,1894250,1901590,1911790,1931040,1991820
湖南,电信,1332721,1534448,1627355,1734361,1771171,1807341,1815278,1894251,1901591,1911791,1931041,1991821
湖南,电信,1332722,1534449,1627356,1734362,1771172,1807342,1815279,1894252,1901592,1911792,1931042,1991822
湖南,电信,1332723,1534730,1627357,1734363,1771173,1807343,1815280,1894253,1901593,1911793,1931043,1991823
湖南,电信,1332724,1534731,1627358,1734364,1771174,1807344,1815281,1894254,1901594,1911794,1931044,1991824
湖南,电信,1332725,1534732,1627359,1734365,1771175,1807345,1815282,1894255,1901595,1911795,1931045,1991825
湖南,电信,1332726,1534733,1627440,1734366,1771176,1807346,1815283,1894256,1901596,1911796,1931046,1991826
湖南,电信,1332727,1534734,1627441,1734367,1771177,1807347,1815284,1894257,1901597,1911797,1931047,1991827
湖南,电信,1332728,1534735,1627442,1734368,1771178,1807348,1815285,1894258,1901598,1911798,1931048,1991828
湖南,电信,1332729,1534736,1627620,1734369,1771179,1807349,1815286,1894259,1901599,1911799,1931049,1991829
湖南,电信,1332730,1534737,1627621,1734370,1771670,1807350,1815287,1894490,1902100,1911800,1931050,1991830
湖南,电信,1332731,1534738,1627623,1734371,1771671,1807351,1815288,1894491,1902101,1911801,1931051,1991831
湖南,电信,1332732,1534739,1627624,1734372,1771672,1807352,1815289,1894492,1902102,1911802,1931052,1991832
湖南,电信,1332733,1534830,1627625,1734373,1771673,1807353,1815330,1894493,1902103,1911803,1931053,1991833
湖南,电信,1332734,1534831,1627626,1734374,1771674,1807354,1815331,1894494,1902104,1911804,1931054,1991834
湖南,电信,1332735,1534832,1627627,1734375,1771675,1807355,1815332,1894495,1902105,1911805,1931055,1991835
湖南,电信,1332736,1534833,1627628,1734376,1771676,1807356,1815333,1894496,1902106,1911806,1931056,1991836
湖南,电信,1332737,1534834,1627629,1734377,1771677,1807357,1815334,1894497,1902107,1911807,1931057,1991837
湖南,电信,1332738,1534835,1627630,1734378,1771678,1807358,1815335,1894498,1902108,1911808,1931058,1991838
湖南,电信,1332739,1534836,1627631,1734379,1771679,1807359,1815336,1894499,1902109,1911809,1931059,1991839
湖南,电信,1333250,1534837,1627632,1734690,1771890,1807360,1815337,1897300,1902120,1911810,1931060,1991840
湖南,电信,1333251,1534838,1627634,1734691,1771891,1807361,1815338,1897301,1902121,1911811,1931061,1991841
湖南,电信,1333252,1534839,1627635,1734692,1771892,1807362,1815339,1897302,1902122,1911812,1931062,1991842
湖南,电信,1333253,1534840,1627636,1734693,1771893,1807363,1815370,1897303,1902123,1911813,1931063,1991843
湖南,电信,1333254,1534841,1627637,1734694,1771894,1807364,1815371,1897304,1902124,1911814,1931064,1991844
湖南,电信,1333255,1534842,1627638,1734695,1771895,1807365,1815372,1897305,1902125,1911815,1931065,1991845
湖南,电信,1333256,1534843,1627639,1734696,1771896,1807366,1815373,1897306,1902126,1911816,1931066,1991846
湖南,电信,1333257,1534844,1627640,1734697,1771897,1807367,1815374,1897307,1902127,1911817,1931067,1991847
湖南,电信,1333258,1534845,1627641,1734698,1771898,1807368,1815375,1897308,1902128,1911818,1931068,1991848
湖南,电信,1333259,1534846,1627642,1734699,1771899,1807369,1815376,1897309,1902129,1911819,1931069,1991849
湖南,电信,1333435,1534847,1627643,1734700,1772610,1807370,1815377,1897310,1902130,1911820,1931070,1991850
