省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
吉林,联通,,1319600,1327850,,1556730,,,1674237,,1754970,1767820,,1868640,
吉林,联通,,1319601,1327851,,1556731,,,1674238,,1754971,1767821,,1868641,
吉林,联通,,1319602,1327852,,1556732,,,1674239,,1754972,1767822,,1868642,
吉林,联通,,1319603,1327853,,1556733,,,1674240,,1754973,1767823,,1868643,
吉林,联通,,1319604,1327854,,1556734,,,1674241,,1754974,1767824,,1868644,
吉林,联通,,1319605,1327855,,1556735,,,1674242,,1754975,1767825,,1868645,
吉林,联通,,1319606,1327856,,1556736,,,1674243,,1754976,1767826,,1868646,
吉林,联通,,1319607,1327857,,1556737,,,1674244,,1754977,1767827,,1868647,
吉林,联通,,1319608,1327858,,1556738,,,1674245,,1754978,1767828,,1868648,
吉林,联通,,1319609,1327859,,1556739,,,1674246,,1754979,1767829,,1868649,
吉林,联通,,1319610,1329430,,1556740,,,1674247,,1754980,1767830,,1868650,
吉林,联通,,1319611,1329431,,1556741,,,1674248,,1754981,1767831,,1868651,
吉林,联通,,1319612,1329432,,1556742,,,1674249,,1754982,1767832,,1868652,
吉林,联通,,1319613,1329433,,1556743,,,1674260,,1754983,1767833,,1868653,
吉林,联通,,1319614,1329434,,1556744,,,1674261,,1754984,1767834,,1868654,
吉林,联通,,1319615,1329435,,1556745,,,1674262,,1754985,1767835,,1868655,
吉林,联通,,1319616,1329436,,1556746,,,1674263,,1754986,1767836,,1868656,
吉林,联通,,1319617,1329437,,1556747,,,1674264,,1754987,1767837,,1868657,
吉林,联通,,1319618,1329438,,1556748,,,1674265,,1754988,1767838,,1868658,
吉林,联通,,1319619,1329439,,1556749,,,1674266,,1754989,1767839,,1868659,
吉林,联通,,1319620,1329440,,1556750,,,1674267,,1754990,1767840,,1868660,
吉林,联通,,1319621,1329441,,1556751,,,1674268,,1754991,1767841,,1868661,
吉林,联通,,1319622,1329442,,1556752,,,1674269,,1754992,1767842,,1868662,
吉林,联通,,1319623,1329443,,1556753,,,1674430,,1754993,1767843,,1868663,
吉林,联通,,1319624,1329444,,1556754,,,1674431,,1754994,1767844,,1868664,
吉林,联通,,1319625,1329445,,1556755,,,1674432,,1754995,1767845,,1868665,
吉林,联通,,1319626,1329446,,1556756,,,1674433,,1754996,1767846,,1868666,
吉林,联通,,1319627,1329447,,1556757,,,1674434,,1754997,1767847,,1868667,
吉林,联通,,1319628,1329448,,1556758,,,1674435,,1754998,1767848,,1868668,
吉林,联通,,1319629,1329449,,1556759,,,1674436,,1754999,1767849,,1868669,
吉林,联通,,,1329880,,1556760,,,1674437,,1758120,1768430,,,
吉林,联通,,,1329881,,1556761,,,1674438,,1758121,1768431,,,
吉林,联通,,,1329882,,1556762,,,1674439,,1758122,1768432,,,
吉林,联通,,,1329883,,1556763,,,1674648,,1758123,1768433,,,
吉林,联通,,,1329884,,1556764,,,1674649,,1758124,1768434,,,
吉林,联通,,,1329885,,1556765,,,1674650,,1758125,1768435,,,
吉林,联通,,,1329886,,1556766,,,1674651,,1758126,1768436,,,
