省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
重庆,电信,1333032,1531057,1628239,1731847,1772327,,1818225,1898344,1901247,1911227,1933217,1992237
重庆,电信,1333033,1531058,1629230,1731848,1772328,,1818226,1898345,1901248,1911228,1933218,1992238
重庆,电信,1333034,1531059,1629231,1731849,1772329,,1818227,1898346,1901249,1911229,1933219,1992239
重庆,电信,1333035,1531060,1629232,1732030,1772350,,1818228,1898347,1901400,1911230,1933220,1992270
重庆,电信,1333036,1531061,1629235,1732031,1772351,,1818229,1898348,1901401,1911231,1933221,1992271
重庆,电信,1333037,1531062,1629236,1732032,1772352,,1818230,1898349,1901402,1911232,1933222,1992272
重庆,电信,1333038,1531063,1629237,1732033,1772353,,1818231,1898350,1901403,1911233,1933223,1992273
重庆,电信,1333039,1531064,1629238,1732034,1772354,,1818232,1898351,1901404,1911234,1933224,1992274
重庆,电信,1334020,1531065,,1732035,1772355,,1818233,1898352,1901405,1911235,1933225,1992275
重庆,电信,1334021,1531066,,1732036,1772356,,1818234,1898353,1901406,1911236,1933226,1992276
重庆,电信,1334022,1531067,,1732037,1772357,,1818235,1898354,1901407,1911237,1933227,1992277
重庆,电信,1334023,1531068,,1732038,1772358,,1818236,1898355,1901408,1911238,1933228,1992278
重庆,电信,1334024,1531069,,1732039,1772359,,1818237,1898356,1901409,1911239,1933229,1992279
重庆,电信,1334025,1531070,,1732040,1772360,,1818238,1898357,1902300,1911240,1933230,1992280
重庆,电信,1334026,1531071,,1732041,1772361,,1818239,1898358,1902301,1911241,1933231,1992281
重庆,电信,1334027,1531072,,1732042,1772362,,1818300,1898359,1902302,1911242,1933232,1992282
重庆,电信,1334028,1531073,,1732043,1772363,,1818301,1898360,1902303,1911243,1933233,1992283
重庆,电信,1334029,1531074,,1732044,1772364,,1818302,1898361,1902304,1911244,1933234,1992284
重庆,电信,1334030,1531075,,1732045,1772365,,1818303,1898362,1902305,1911245,1933235,1992285
重庆,电信,1334031,1531076,,1732046,1772366,,1818304,1898363,1902306,1911246,1933236,1992286
重庆,电信,1334032,1531077,,1732047,1772367,,1818305,1898364,1902307,1911247,1933237,1992287
重庆,电信,1334033,1531078,,1732048,1772368,,1818306,1898365,1902308,1911248,1933238,1992288
重庆,电信,1334034,1531079,,1732049,1772369,,1818307,1898366,1902309,1911249,1933239,1992289
重庆,电信,1334035,1531080,,1732340,1772370,,1818308,1898367,1902310,1911250,1933240,1992290
重庆,电信,1334036,1531081,,1732341,1772371,,1818309,1898368,1902311,1911251,1933241,1992291
重庆,电信,1334037,1531082,,1732342,1772372,,1818310,1898369,1902312,1911252,1933242,1992292
重庆,电信,1334038,1531083,,1732343,1772373,,1818311,1898370,1902313,1911253,1933243,1992293
重庆,电信,1334039,1531084,,1732344,1772374,,1818312,1898371,1902314,1911254,1933244,1992294
重庆,电信,1334401,1531085,,1732345,1772375,,1818313,1898372,1902315,1911255,1933245,1992295
重庆,电信,1334402,1531086,,1732346,1772376,,1818314,1898373,1902316,1911256,1933246,1992296
重庆,电信,1334403,1531087,,1732347,1772377,,1818315,1898374,1902317,1911257,1933247,1992297
重庆,电信,1335030,1531088,,1732348,1772378,,1818316,1898375,1902318,1911258,1933248,1992298
重庆,电信,1335031,1531089,,1732349,1772379,,1818317,1898376,1902319,1911259,1933249,1992299
重庆,电信,1335032,1531090,,1732350,1772380,,1818318,1898377,1902320,1911260,1933250,1992300
重庆,电信,1335033,1531091,,1732351,1772381,,1818319,1898378,1902321,1911261,1933251,1992301
重庆,电信,1335034,1531092,,1732352,1772382,,1818400,1898379,1902322,1911262,1933252,1992302
重庆,电信,1335035,1531093,,1732353,1772383,,1818401,1898380,1902323,1911263,1933253,1992303
重庆,电信,1335036,1531094,,1732354,1772384,,1818402,1898381,1902324,1911264,1933254,1992304
重庆,电信,1335037,1531095,,1732355,1772385,,1818403,1898382,1902325,1911265,1933255,1992305
重庆,电信,1335038,1531096,,1732356,1772386,,1818404,1898383,1902326,1911266,1933256,1992306
重庆,电信,1335039,1531097,,1732357,1772387,,1818405,1898384,1902327,1911267,1933257,1992307
重庆,电信,1336400,1531098,,1732358,1772388,,1818406,1898385,1902328,1911268,1933258,1992308
重庆,电信,1336401,1531099,,1732359,1772389,,1818407,1898386,1902329,1911269,1933259,1992309
重庆,电信,1336402,1532020,,1732360,1772390,,1818408,1898387,1902340,1911270,1933260,1992310
重庆,电信,1336403,1532021,,1732361,1772391,,1818409,1898388,1902341,1911271,1933261,1992311
重庆,电信,1336404,1532022,,1732362,1772392,,1818470,1898389,1902342,1911272,1933262,1992312
重庆,电信,1336405,1532023,,1732363,1772393,,1818471,1898390,1902343,1911273,1933263,1992313
重庆,电信,1336406,1532024,,1732364,1772394,,1818472,1898391,1902344,1911274,1933264,1992314
重庆,电信,1336407,1532025,,1732365,1772395,,1818473,1898392,1902345,1911275,1933265,1992315
重庆,电信,1336408,1532026,,1732366,1772396,,1818474,1898393,1902346,1911276,1933266,1992316
重庆,电信,1336409,1532027,,1732367,1772397,,1818475,1898394,1902347,1911277,1933267,1992317
重庆,电信,1336800,1532028,,1732368,1772398,,1818476,1898395,1902348,1911278,1933268,1992318
重庆,电信,1336801,1532029,,1732369,1772399,,1818477,1898396,1902349,1911279,1933269,1992319
重庆,电信,1336802,1532030,,1732370,1772500,,1818478,1898397,1902350,1911280,1933270,1992320
重庆,电信,1336803,1532031,,1732371,1772501,,1818479,1898398,1902351,1911281,1933271,1992321
重庆,电信,1336804,1532032,,1732372,1772502,,,1898399,1902352,1911282,1933272,1992322
重庆,电信,1336805,1532033,,1732373,1772503,,,1899600,1902353,1911283,1933273,1992323
重庆,电信,1336806,1532034,,1732374,1772504,,,1899601,1902354,1911284,1933274,1992324
重庆,电信,1336807,1532035,,1732375,1772505,,,1899602,1902355,1911285,1933275,1992325
重庆,电信,1336808,1532036,,1732376,1772506,,,1899603,1902356,1911286,1933276,1992326
重庆,电信,1336809,1532037,,1732377,1772507,,,1899604,1902357,1911287,1933277,1992327
重庆,电信,1336810,1532038,,1732378,1772508,,,1899605,1902358,1911288,1933278,1992328
重庆,电信,1336811,1532039,,1732379,1772509,,,1899606,1902359,1911289,1933279,1992329
重庆,电信,1336812,1532040,,1732380,1772510,,,1899607,1902360,1911290,1933280,1992330
重庆,电信,1336813,1532041,,1732381,1772511,,,1899608,1902361,1911291,1933281,1992331
重庆,电信,1336814,1532042,,1732382,1772512,,,1899609,1902362,1911292,1933282,1992332
重庆,电信,1336815,1532043,,1732383,1772513,,,1899610,1902363,1911293,1933283,1992333
重庆,电信,1336816,1532044,,1732384,1772514,,,1899611,1902364,1911294,1933284,1992334
重庆,电信,1336817,1532045,,1732385,1772515,,,1899612,1902365,1911295,1933285,1992335
重庆,电信,1336818,1532046,,1732386,1772516,,,1899613,1902366,1911296,1933286,1992336
重庆,电信,1336819,1532047,,1732387,1772517,,,1899614,1902367,1911297,1933287,1992337
重庆,电信,1336820,1532048,,1732388,1772518,,,1899615,1902368,1911298,1933288,1992338
重庆,电信,1336821,1532049,,1732389,1772519,,,1899616,1902369,1911299,1933289,1992339
重庆,电信,1336822,1532050,,1732390,1772620,,,1899617,1907330,1911500,1933290,1992340
重庆,电信,1336823,1532051,,1732391,1772621,,,1899618,1907331,1911501,1933291,1992341
重庆,电信,1336824,1532052,,1732392,1772622,,,1899619,1907332,1911502,1933292,1992342
重庆,电信,1336825,1532053,,1732393,1772623,,,1899620,1907333,1911503,1933293,1992343
重庆,电信,1336826,1532054,,1732394,1772624,,,1899621,1907334,1911504,1933294,1992344
重庆,电信,1336827,1532055,,1732395,1772625,,,1899622,1907335,1911505,1933295,1992345
重庆,电信,1336828,1532056,,1732396,1772626,,,1899623,1907336,1911506,1933296,1992346
重庆,电信,1336829,1532057,,1732397,1772627,,,1899624,1907337,1911507,1933297,1992347
重庆,电信,1336830,1532058,,1732398,1772628,,,1899625,1907338,1911508,1933298,1992348
重庆,电信,1336831,1532059,,1732399,1772629,,,1899626,1907339,1911509,1933299,1992349
重庆,电信,1336832,1532060,,1733830,1772660,,,1899627,,1911510,1933620,1992350
重庆,电信,1336833,1532061,,1733831,1772661,,,1899628,,1911511,1933621,1992351
重庆,电信,1336834,1532062,,1733832,1772662,,,1899629,,1911512,1933622,1992352
重庆,电信,1336835,1532063,,1733833,1772663,,,1899630,,1911513,1933623,1992353
重庆,电信,1336836,1532064,,1733834,1772664,,,1899631,,1911514,1933624,1992354
重庆,电信,1336837,1532065,,1733835,1772665,,,1899632,,1911515,1933625,1992355
重庆,电信,1336838,1532066,,1733836,1772666,,,1899633,,1911516,1933626,1992356
重庆,电信,1336839,1532067,,1733837,1772667,,,1899634,,1911517,1933627,1992357
重庆,电信,1336840,1532068,,1733838,1772668,,,1899635,,1911518,1933628,1992358
重庆,电信,1336841,1532069,,1733839,1772669,,,1899636,,1911519,1933629,1992359
重庆,电信,1336842,1532070,,1733860,1772960,,,1899637,,1911520,1933630,1992360
重庆,电信,1336843,1532071,,1733861,1772961,,,1899638,,1911521,1933631,1992361
重庆,电信,1336844,1532072,,1733862,1772962,,,1899639,,1911522,1933632,1992362
重庆,电信,1336845,1532073,,1733863,1772963,,,1899640,,1911523,1933633,1992363
重庆,电信,1336846,1532074,,1733864,1772964,,,1899641,,1911524,1933634,1992364
重庆,电信,1336847,1532075,,1733865,1772965,,,1899642,,1911525,1933635,1992365
重庆,电信,1336848,1532076,,1733866,1772966,,,1899643,,1911526,1933636,1992366
重庆,电信,1336849,1532077,,1733867,1772967,,,1899644,,1911527,1933637,1992367
重庆,电信,1337070,1532078,,1733868,1772968,,,1899645,,1911528,1933638,1992368
重庆,电信,1337071,1532079,,1733869,1772969,,,1899646,,1911529,1933639,1992369
重庆,电信,1337072,1532080,,1734760,1774990,,,1899647,,1911530,1936230,1992370
重庆,电信,1337073,1532081,,1734761,1774991,,,1899648,,1911531,1936231,1992371
重庆,电信,1337074,1532082,,1734762,1774992,,,1899649,,1911532,1936232,1992372
重庆,电信,1337075,1532083,,1734763,1774993,,,1899650,,1911533,1936233,1992373
重庆,电信,1337076,1532084,,1734764,1774994,,,1899651,,1911534,1936234,1992374
重庆,电信,1337077,1532085,,1734765,1774995,,,1899652,,1911535,1936235,1992375
重庆,电信,1337078,1532086,,1734766,1774996,,,1899653,,1911536,1936236,1992376
重庆,电信,1337079,1532087,,1734767,1774997,,,1899654,,1911537,1936237,1992377
重庆,电信,1337260,1532088,,1734768,1774998,,,1899655,,1911538,1936238,1992378
重庆,电信,1337261,1532089,,1734769,1774999,,,1899656,,1911539,1936239,1992379
重庆,电信,1337262,1532090,,1734770,1775490,,,1899657,,1911540,1938910,1992380
重庆,电信,1337263,1532091,,1734771,1775491,,,1899658,,1911541,1938911,1992381
重庆,电信,1337264,1532092,,1734772,1775492,,,1899659,,1911542,1938912,1992382
重庆,电信,1337265,1532093,,1734773,1775493,,,1899660,,1911543,1938913,1992383
重庆,电信,1337266,1532094,,1734774,1775494,,,1899661,,1911544,1938914,1992384
重庆,电信,1337267,1532095,,1734775,1775495,,,1899662,,1911545,1938915,1992385
重庆,电信,1337268,1532096,,1734776,1775496,,,1899663,,1911546,1938916,1992386
重庆,电信,1337269,1532097,,1734777,1775497,,,1899664,,1911547,1938917,1992387
重庆,电信,1337270,1532098,,1734778,1775498,,,1899665,,1911548,1938918,1992388
重庆,电信,1337271,1532099,,1734779,1775499,,,1899666,,1911549,1938919,1992389
重庆,电信,1337272,1533030,,1734780,1776480,,,1899667,,1911550,1938920,1992390
重庆,电信,1337273,1533031,,1734781,1776481,,,1899668,,1911551,1938921,1992391
重庆,电信,1337274,1533032,,1734782,1776482,,,1899669,,1911552,1938922,1992392
重庆,电信,1337275,1533033,,1734783,1776483,,,1899670,,1911553,1938923,1992393
重庆,电信,1337276,1533034,,1734784,1776484,,,1899671,,1911554,1938924,1992394
重庆,电信,1337277,1533035,,1734785,1776485,,,1899672,,1911555,1938925,1992395
重庆,电信,1337278,1533036,,1734786,1776486,,,1899673,,1911556,1938926,1992396
重庆,电信,1337279,1533037,,1734787,1776487,,,1899674,,1911557,1938927,1992397
重庆,电信,1338890,1533038,,1734788,1776488,,,1899675,,1911558,1938928,1992398
重庆,电信,1338891,1533039,,1734789,1776489,,,1899676,,1911559,1938929,1992399
重庆,电信,1338892,1533040,,1734790,1777230,,,1899677,,1911560,1938930,1993600
重庆,电信,1338893,1533041,,1734791,1777231,,,1899678,,1911561,1938931,1993601
重庆,电信,1338894,1533042,,1734792,1777232,,,1899679,,1911562,1938932,1993602
重庆,电信,1338895,1533043,,1734793,1777233,,,1899680,,1911563,1938933,1993603
重庆,电信,1338896,1533044,,1734794,1777234,,,1899681,,1911564,1938934,1993604
重庆,电信,1338897,1533045,,1734795,1777235,,,1899682,,1911565,1938935,1993605
重庆,电信,1338898,1533046,,1734796,1777236,,,1899683,,1911566,1938936,1993606
重庆,电信,1338899,1533047,,1734797,1777237,,,1899684,,1911567,1938937,1993607
重庆,电信,1338960,1533048,,1734798,1777238,,,1899685,,1911568,1938938,1993608
重庆,电信,1338961,1533049,,1734799,1777239,,,1899686,,1911569,1938939,1993609
重庆,电信,1338962,1533050,,1735310,1777240,,,1899687,,1912200,1938940,1993610
重庆,电信,1338963,1533051,,1735311,1777241,,,1899688,,1912201,1938941,1993611
重庆,电信,1338964,1533052,,1735312,1777242,,,1899689,,1912202,1938942,1993612
重庆,电信,1338965,1533053,,1735313,1777243,,,1899690,,1912203,1938943,1993613
重庆,电信,1338966,1533054,,1735314,1777244,,,1899691,,1912204,1938944,1993614
重庆,电信,1338967,1533055,,1735315,1777245,,,1899692,,1912205,1938945,1993615
重庆,电信,1338968,1533056,,1735316,1777246,,,1899693,,1912206,1938946,1993616
重庆,电信,1338969,1533057,,1735317,1777247,,,1899694,,1912207,1938947,1993617
重庆,电信,1339980,1533058,,1735318,1777248,,,1899695,,1912208,1938948,1993618
重庆,电信,1339981,1533059,,1735319,1777249,,,1899696,,1912209,1938949,1993619
重庆,电信,1339982,1533130,,1735320,1777490,,,1899697,,1912210,1938950,1993620
重庆,电信,1339983,1533450,,1735321,1777491,,,1899698,,1912211,1938951,1993621
重庆,电信,1339984,1533451,,1735322,1777492,,,1899699,,1912212,1938952,1993622
重庆,电信,1339985,1533452,,1735323,1777493,,,,,1912213,1938953,1993623
重庆,电信,1339986,1533453,,1735324,1777494,,,,,1912214,1938954,1993624
重庆,电信,1339987,1533454,,1735325,1777495,,,,,1912215,1938955,1993625
重庆,电信,1339988,1533455,,1735326,1777496,,,,,1912216,1938956,1993626
重庆,电信,1339989,1533456,,1735327,1777497,,,,,1912217,1938957,1993627
重庆,电信,,1533457,,1735328,1777498,,,,,1912218,1938958,1993628
重庆,电信,,1533458,,1735329,1777499,,,,,1912219,1938959,1993629
重庆,电信,,1533459,,1735830,1778200,,,,,1912220,1939210,1993630
重庆,电信,,1533460,,1735831,1778201,,,,,1912221,1939211,1993631
重庆,电信,,1533461,,1735832,1778202,,,,,1912222,1939212,1993632
重庆,电信,,1533462,,1735833,1778203,,,,,1912223,1939213,1993633
重庆,电信,,1533463,,1735834,1778204,,,,,1912224,1939214,1993634
重庆,电信,,1533464,,1735835,1778205,,,,,1912225,1939215,1993635
重庆,电信,,1533465,,1735836,1778206,,,,,1912226,1939216,1993636
重庆,电信,,1533466,,1735837,1778207,,,,,1912227,1939217,1993637
重庆,电信,,1533467,,1735838,1778208,,,,,1912228,1939218,1993638
重庆,电信,,1533468,,1735839,1778209,,,,,1912229,1939219,1993639
重庆,电信,,1533469,,1735840,1778210,,,,,1912230,1939220,1993640
重庆,电信,,1534030,,1735841,1778211,,,,,1912231,1939221,1993641
重庆,电信,,1534031,,1735842,1778212,,,,,1912232,1939222,1993642
重庆,电信,,1534032,,1735843,1778213,,,,,1912233,1939223,1993643
重庆,电信,,1534033,,1735844,1778214,,,,,1912234,1939224,1993644
重庆,电信,,1534034,,1735845,1778215,,,,,1912235,1939225,1993645
重庆,电信,,1534035,,1735846,1778216,,,,,1912236,1939226,1993646
重庆,电信,,1534036,,1735847,1778217,,,,,1912237,1939227,1993647
重庆,电信,,1534037,,1735848,1778218,,,,,1912238,1939228,1993648
重庆,电信,,1534038,,1735849,1778219,,,,,1912239,1939229,1993649
重庆,电信,,1534039,,1736520,1778220,,,,,1912240,1939230,1993650
重庆,电信,,1534040,,1736521,1778221,,,,,1912241,1939231,1993651
重庆,电信,,1534041,,1736522,1778222,,,,,1912242,1939232,1993652
重庆,电信,,1534042,,1736523,1778223,,,,,1912243,1939233,1993653
重庆,电信,,1534043,,1736524,1778224,,,,,1912244,1939234,1993654
重庆,电信,,1534044,,1736525,1778225,,,,,1912245,1939235,1993655
重庆,电信,,1534045,,1736526,1778226,,,,,1912246,1939236,1993656
重庆,电信,,1534046,,1736527,1778227,,,,,1912247,1939237,1993657
重庆,电信,,1534047,,1736528,1778228,,,,,1912248,1939238,1993658
重庆,电信,,1534048,,1736529,1778229,,,,,1912249,1939239,1993659
重庆,电信,,1534049,,1737830,1778230,,,,,1912250,1939240,1993660
重庆,电信,,1534050,,1737831,1778231,,,,,1912251,1939241,1993661
重庆,电信,,1534051,,1737832,1778232,,,,,1912252,1939242,1993662
重庆,电信,,1534052,,1737833,1778233,,,,,1912253,1939243,1993663
重庆,电信,,1534053,,1737834,1778234,,,,,1912254,1939244,1993664
重庆,电信,,1534054,,1737835,1778235,,,,,1912255,1939245,1993665
重庆,电信,,1534055,,1737836,1778236,,,,,1912256,1939246,1993666
重庆,电信,,1534056,,1737837,1778237,,,,,1912257,1939247,1993667
重庆,电信,,1534057,,1737838,1778238,,,,,1912258,1939248,1993668
重庆,电信,,1534058,,1737839,1778239,,,,,1912259,1939249,1993669
重庆,电信,,1534059,,1738220,1778300,,,,,1912260,1939250,1994220
重庆,电信,,,,1738221,1778301,,,,,1912261,1939251,1994221
重庆,电信,,,,1738222,1778302,,,,,1912262,1939252,1994222
重庆,电信,,,,1738223,1778303,,,,,1912263,1939253,1994223
重庆,电信,,,,1738224,1778304,,,,,1912264,1939254,1994224
重庆,电信,,,,1738225,1778305,,,,,1912265,1939255,1994225
