省份,运营商,130 号段,131 号段,132 号段,145 号段,146 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
四川,联通,1303565,1311832,1321952,1453842,,1552042,1568042,1662822,1673817,1714813,1758172,1762822,1858162,1862812,
四川,联通,1303566,1311833,1321953,1453843,,1552043,1568043,1662823,1673818,1714816,1758173,1762823,1858163,1862813,
四川,联通,1303567,1311834,1321954,1453844,,1552044,1568044,1662824,1673819,1714817,1758174,1762824,1858164,1862814,
四川,联通,1303568,1311835,1321955,1453845,,1552045,1568045,1662825,1673830,1714818,1758175,1762825,1858165,1862815,
四川,联通,1303569,1311836,1321956,1453846,,1552046,1568046,1662826,1673831,1714825,1758176,1762826,1858166,1862816,
四川,联通,1303640,1311837,1321957,1453847,,1552047,1568047,1662827,1673832,1714826,1758177,1762827,1858167,1862817,
四川,联通,1303641,1311838,1321958,1453848,,1552048,1568048,1662828,1673833,1714827,1758178,1762828,1858168,1862818,
四川,联通,1303642,1311839,1321959,1453849,,1552049,1568049,1662829,1673834,1714830,1758179,1762829,1858169,1862819,
四川,联通,1303643,1311840,1321963,1454560,,1552050,1568050,1662830,1673835,1714831,1758180,1762830,1858170,1862820,
四川,联通,1303644,1311841,1321964,1454561,,1552051,1568051,1662831,1673836,1714832,1758181,1762831,1858171,1862821,
四川,联通,1303645,1311842,1321965,1454562,,1552052,1568052,1662832,1673837,1714833,1758182,1762832,1858172,1862822,
四川,联通,1303646,1311843,1321966,1454563,,1552053,1568053,1662833,1673838,1714834,1758183,1762833,1858173,1862823,
四川,联通,1303647,1311844,1321967,1454564,,1552054,1568054,1662834,1673839,1714835,1758184,1762834,1858174,1862824,
四川,联通,1303648,1311845,1321968,1454565,,1552055,1568055,1662835,1674628,1714838,1758185,1762835,1858175,1862825,
四川,联通,1303649,1311846,1321969,1454566,,1552056,1568056,1662836,1674629,1714839,1758186,1762836,1858176,1862826,
四川,联通,1303650,1311847,1321970,1454567,,1552057,1568057,1662837,1674636,1714910,1758187,1762837,1858177,1862827,
四川,联通,1303651,1311848,1321971,1454568,,1552058,1568058,1662838,1674637,1714918,1758188,1762838,1858178,1862828,
四川,联通,1303652,1311849,1321972,1454569,,1552059,1568059,1662839,1674919,1714920,1758189,1762839,1858179,1862829,
四川,联通,1303653,1315440,1321973,1454570,,1552060,1568060,1665960,1674936,1714921,1758190,1762840,1858180,1862830,
四川,联通,1303654,1315441,1321974,1454571,,1552061,1568061,1665961,1674937,1714922,1758191,1762841,1858181,1862831,
四川,联通,1303655,1315442,1321975,1454572,,1552062,1568062,1665962,1674938,1714923,1758192,1762842,1858182,1862832,
四川,联通,1303656,1315443,1321976,1454573,,1552063,1568063,1665963,1674939,1714924,1758193,1762843,1858183,1862833,
四川,联通,1303657,1315444,1321978,1454574,,1552064,1568064,1665964,1674940,1714925,1758194,1762844,1858184,1862834,
四川,联通,1303658,1315445,1321979,1454575,,1552065,1568065,1665965,1674941,1714926,1758195,1762845,1858185,1862835,
四川,联通,1303659,1315446,1321980,1454576,,1552066,1568066,1665966,1674942,1714927,1758196,1762846,1858186,1862836,
四川,联通,1303660,1315447,1321981,1454577,,1552067,1568067,1665967,1675028,1714928,1758197,1762847,1858187,1862837,
四川,联通,1303661,1315448,1321983,1454578,,1552068,1568068,1665968,1675466,1714929,1758198,1762848,1858188,1862838,
四川,联通,1303662,1315449,1321984,1454579,,1552069,1568069,1665969,1675498,1714935,1758199,1762849,1858189,1862839,
四川,联通,1303663,1315460,1321985,1454870,,1552070,1568070,1668290,1675499,1714937,1758200,1762850,1858190,1862880,
四川,联通,1303664,1315461,1321986,1454871,,1552071,1568071,1668291,1675726,1715140,1758201,1762851,1858191,1862881,
四川,联通,1303665,1315462,1321987,1454872,,1552072,1568072,1668292,1675855,1715141,1758202,1762852,1858192,1862882,
四川,联通,1303666,1315463,1321988,1454873,,1552073,1568073,1668293,1675861,1715142,1758203,1762853,1858193,1862883,
四川,联通,1303667,1315464,1321989,1454874,,1552074,1568074,1668294,1675862,1715143,1758204,1762854,1858194,1862884,
四川,联通,1303668,1315465,1321990,1454875,,1552075,1568075,1668295,1675863,1715144,1758205,1762855,1858195,1862885,
四川,联通,1303669,1315466,1321991,1454876,,1552076,1568076,1668296,1675865,1715145,1758206,1762856,1858196,1862886,
四川,联通,1303770,1315467,1321992,1454877,,1552077,1568077,1668297,1676028,1715146,1758207,1762857,1858197,1862887,
四川,联通,1303771,1315468,1321993,1454878,,1552078,1568078,1668298,1676345,1715147,1758208,1762858,1858198,1862888,
四川,联通,1303772,1315469,1321994,1454879,,1552079,1568079,1668299,1676399,1715148,1758209,1762859,1858199,1862889,
四川,联通,1303773,1315490,1321995,1454880,,1552080,1568080,1668300,1676400,1715149,1758210,1762860,1858200,1862890,
四川,联通,1303774,1315491,1321996,1454881,,1552081,1568081,1668301,1676401,1715280,1758211,1762861,1858201,1862891,
四川,联通,1303775,1315492,1321997,1454882,,1552082,1568082,1668302,1676402,1715281,1758212,1762862,1858202,1862892,
四川,联通,1303776,1315494,1321998,1454883,,1552083,1568083,1668303,1676403,1715282,1758213,1762863,1858203,1862893,
四川,联通,1303777,1315495,1321999,1454884,,1552084,1568084,1668304,1676404,1715283,1758214,1762864,1858204,1862894,
四川,联通,1303778,1315496,1322810,1454885,,1552085,1568085,1668305,1676405,1715284,1758215,1762865,1858205,1862895,
四川,联通,1303779,1315497,1322811,1454886,,1552086,1568086,1668306,1676406,1715285,1758216,1762866,1858206,1862896,
四川,联通,1303810,1315498,1322812,1454887,,1552087,1568087,1668307,1676407,1715286,1758217,1762867,1858207,1862897,
四川,联通,1303811,1315499,1322813,1454888,,1552088,1568088,1668308,1676408,1715287,1758218,1762868,1858208,1862898,
四川,联通,1303812,1315840,1322814,1454889,,1552089,1568089,1668309,1676409,1715288,1758219,1762869,1858209,1862899,
四川,联通,1303813,1315841,1322815,1457200,,1552090,1568090,1668310,1676410,1715289,1758300,1762870,1858210,1868120,
四川,联通,1303814,1315842,1322816,1457201,,1552091,1568091,1668311,1676413,1715810,1758301,1762871,1858211,1868121,
四川,联通,1303815,1315843,1322817,1457202,,1552092,1568092,1668312,1676414,1715811,1758302,1762872,1858212,1868122,
四川,联通,1303816,1315844,1322818,1457203,,1552093,1568093,1668313,1676420,1715812,1758303,1762873,1858213,1868123,
四川,联通,1303817,1315845,1322819,1457204,,1552094,1568094,1668314,1676422,1715813,1758304,1762874,1858214,1868124,
四川,联通,1303818,1315846,1322820,1457205,,1552095,1568095,1668315,1676423,1715814,1758305,1762875,1858215,1868125,
四川,联通,1303819,1315847,1322821,1457206,,1552096,1568096,1668316,1676424,1715815,1758306,1762876,1858216,1868126,
四川,联通,1303820,1315848,1322822,1457207,,1552097,1568097,1668317,1676425,1715816,1758307,1762877,1858217,1868127,
四川,联通,1303821,1315849,1322823,1457208,,1552098,1568098,1668318,1676426,1715817,1758308,1762878,1858218,1868128,
四川,联通,1303822,1315850,1322824,1457209,,1552099,1568099,1668319,1676428,1715818,1758309,1762879,1858219,1868129,
四川,联通,1303823,1315851,1322825,1459200,,1552800,1568100,1668320,1676430,1715819,1758310,1762880,1858220,1868130,
四川,联通,1303824,1315852,1322826,1459201,,1552801,1568101,1668321,1676440,1715820,1758311,1762881,1858221,1868131,
四川,联通,1303825,1315853,1322827,1459202,,1552802,1568102,1668322,1676441,1715821,1758312,1762882,1858222,1868132,
四川,联通,1303826,1315854,1322828,1459203,,1552803,1568103,1668323,1676442,1715822,1758313,1762883,1858223,1868133,
四川,联通,1303827,1315855,1322830,1459204,,1552804,1568104,1668324,1676443,1715823,1758314,1762884,1858224,1868134,
四川,联通,1303828,1315856,1322831,1459205,,1552805,1568105,1668325,1676444,1715824,1758315,1762885,1858225,1868135,
四川,联通,1303829,1315857,1322832,1459206,,1552806,1568106,1668326,1676445,1715825,1758316,1762886,1858226,1868136,
四川,联通,1305640,1315858,1322833,1459207,,1552807,1568107,1668327,1676446,1715826,1758317,1762887,1858227,1868137,
四川,联通,1305641,1315859,1322834,1459208,,1552808,1568108,1668328,1676447,1715827,1758318,1762888,1858228,1868138,
四川,联通,1305642,1315860,1322835,1459209,,1552809,1568109,1668329,1676448,1715828,1758319,1762889,1858229,1868139,
四川,联通,1305643,1315861,1322837,1459210,,1552810,1568110,1668330,1676449,1715829,,1762890,1858230,1868160,
四川,联通,1305644,1315862,1322838,1459211,,1552811,1568111,1668331,1676450,1715830,,1762891,1858231,1868161,
四川,联通,1305645,1315863,1322839,1459212,,1552812,1568112,1668332,1676460,1715831,,1762892,1858232,1868162,
四川,联通,1305646,1315864,1322840,1459213,,1552813,1568113,1668333,1676461,1715832,,1762893,1858233,1868163,
四川,联通,1305647,1315865,1322841,1459214,,1552814,1568114,1668334,1676462,1715833,,1762894,1858234,1868164,
四川,联通,1305648,1315866,1322845,1459215,,1552815,1568115,1668335,1676463,1715834,,1762895,1858235,1868165,
四川,联通,1305649,1315867,1322846,1459216,,1552816,1568116,1668336,1676465,1715835,,1762896,1858236,1868166,
四川,联通,1305650,1315868,1322848,1459217,,1552817,1568117,1668337,1676902,1715836,,1762897,1858237,1868167,
四川,联通,1305651,1315869,1322849,1459218,,1552818,1568118,1668338,1676903,1715837,,1762898,1858238,1868168,
四川,联通,1305652,1315870,1325810,1459219,,1552819,1568119,1668339,1676905,1715838,,1762899,1858239,1868169,
四川,联通,1305653,1315871,1325811,1459220,,1552820,1568120,1668350,1676906,1715839,,1768300,1858240,1868170,
四川,联通,1305654,1315872,1325812,1459221,,1552821,1568121,1668351,1676907,1716140,,1768301,1858241,1868171,
四川,联通,1305655,1315873,1325813,1459222,,1552822,1568122,1668352,1676908,1716141,,1768302,1858242,1868172,
四川,联通,1305656,1315874,1325814,1459223,,1552823,1568123,1668353,1676909,1716142,,1768303,1858243,1868173,
四川,联通,1305657,1315875,1325815,1459224,,1552824,1568124,1668354,1676910,1716143,,1768304,1858244,1868174,
四川,联通,1305658,1315876,1325816,1459225,,1552825,1568125,1668355,1676912,1716144,,1768305,1858245,1868175,
四川,联通,1305659,1315877,1325817,1459226,,1552826,1568126,1668356,1676913,1716145,,1768306,1858246,1868176,
四川,联通,1305660,1315878,1325818,1459227,,1552827,1568127,1668357,1677028,1716146,,1768307,1858247,1868177,
四川,联通,1305661,1315879,1325819,1459228,,1552828,1568128,1668358,1677812,1716147,,1768308,1858248,1868178,
四川,联通,1305662,1315880,1325820,1459229,,1552829,1568129,1668359,1677813,1716148,,1768309,1858249,1868179,
四川,联通,1305663,1315881,1325821,1459230,,1552830,1568130,1668870,1677816,1716149,,1768310,1858250,1868250,
四川,联通,1305664,1315882,1325822,1459231,,1552831,1568131,1668871,1677817,1716280,,1768311,1858251,1868251,
四川,联通,1305665,1315883,1325823,1459232,,1552832,1568132,1668872,1677818,1716281,,1768312,1858252,1868252,
四川,联通,1305666,1315884,1325824,1459233,,1552833,1568133,1668873,1677825,1716282,,1768313,1858253,1868253,
四川,联通,1305667,1315885,1325825,1459234,,1552834,1568134,1668874,1677826,1716283,,1768314,1858254,1868254,
四川,联通,1305668,1315886,1325826,1459235,,1552835,1568135,1668875,1677827,1716284,,1768315,1858255,1868255,
四川,联通,1305669,1315887,1325827,1459236,,1552836,1568136,1668876,1677830,1716285,,1768316,1858256,1868256,
四川,联通,1306000,1315888,1325828,1459237,,1552837,1568137,1668877,1677831,1716286,,1768317,1858257,1868257,
四川,联通,1306001,1315889,1325829,1459238,,1552838,1568138,1668878,1677832,1716287,,1768318,1858258,1868258,
四川,联通,1306002,1318340,1325830,1459239,,1552839,1568139,1668879,1677833,1716288,,1768319,1858259,1868259,
四川,联通,1306003,1318341,1325831,1459240,,1552840,1568140,,1677834,1716289,,1768320,1858260,1868260,
四川,联通,1306004,1318342,1325832,1459241,,1552841,1568141,,1677835,1716810,,1768321,1858261,1868261,
四川,联通,1306005,1318343,1325833,1459242,,1552842,1568142,,1677838,1716811,,1768322,1858262,1868262,
四川,联通,1306006,1318344,1325834,1459243,,1552843,1568143,,1677839,1716812,,1768323,1858263,1868263,
四川,联通,1306007,1318345,1325835,1459244,,1552844,1568144,,1678128,1716813,,1768324,1858264,1868264,
四川,联通,1306008,1318346,1325836,1459245,,1552845,1568145,,1678168,1716814,,1768325,1858265,1868265,
四川,联通,1306009,1318347,1325837,1459246,,1552846,1568146,,1678190,1716815,,1768326,1858266,1868266,
四川,联通,1306010,1318348,1325838,1459247,,1552847,1568147,,1678297,1716816,,1768327,1858267,1868267,
四川,联通,1306011,1318349,1325839,1459248,,1552848,1568148,,1678546,1716817,,1768328,1858268,1868268,
四川,联通,1306012,1318350,1325840,1459249,,1552849,1568149,,1678690,1716818,,1768329,1858269,1868269,
四川,联通,1306013,1318351,1325841,1459300,,1552850,1568150,,1678704,1716819,,,1858270,1868270,
四川,联通,1306014,1318352,1325842,1459301,,1552851,1568151,,1678713,1716820,,,1858271,1868271,
四川,联通,1306015,1318353,1325843,1459302,,1552852,1568152,,1678714,1716821,,,1858272,1868272,
四川,联通,1306016,1318354,1325844,1459303,,1552853,1568153,,1678715,1716822,,,1858273,1868273,
四川,联通,1306017,1318355,1325845,1459304,,1552854,1568154,,1678724,1716823,,,1858274,1868274,
四川,联通,1306018,1318356,1325846,1459305,,1552855,1568155,,1678770,1716824,,,1858275,1868275,
四川,联通,1306019,1318357,1325847,1459306,,1552856,1568156,,1678771,1716825,,,1858276,1868276,
四川,联通,1306430,1318358,1325848,1459307,,1552857,1568157,,1678772,1716826,,,1858277,1868277,
四川,联通,1306431,1318359,1325849,1459308,,1552858,1568158,,1678773,1716827,,,1858278,1868278,
四川,联通,1306432,1318360,1328100,1459309,,1552859,1568159,,1678774,1716828,,,1858279,1868279,
四川,联通,1306433,1318361,1328101,1459310,,1552860,1568160,,1678775,1716829,,,1858280,1868280,
四川,联通,1306434,1318362,1328102,1459311,,1552861,1568161,,1678776,1716830,,,1858281,1868281,
四川,联通,1306435,1318363,1328103,1459312,,1552862,1568162,,1678778,1716831,,,1858282,1868282,
四川,联通,1306436,1318364,1328104,1459313,,1552863,1568163,,1678779,1716832,,,1858283,1868283,
四川,联通,1306437,1318365,1328105,1459314,,1552864,1568164,,1678801,1716833,,,1858284,1868284,
四川,联通,1306438,1318366,1328106,1459315,,1552865,1568165,,1678802,1716834,,,1858285,1868285,
四川,联通,1306439,1318367,1328107,1459316,,1552866,1568166,,1678803,1716835,,,1858286,1868286,
