省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
四川,移动,1341927,1354057,1365807,1377826,1388093,1398087,1470847,1508277,1518167,1522877,1572967,1582877,1592877,1654010,1703258,1724128,1782887,1821577,1832877,1848118,1872847,1882847,1954402,1973591,1982766
四川,移动,1341928,1354058,1365808,1377827,1388094,1398088,1470848,1508278,1518168,1522878,1572968,1582878,1592878,1654028,1703259,1724129,1782888,1821578,1832878,1848119,1872848,1882848,1954403,1973592,1982767
四川,移动,1341929,1354059,1365809,1377828,1388095,1398089,1470849,1508279,1518169,1522879,1572969,1582879,1592879,1654035,1703260,1724130,1782889,1821579,1832879,1848120,1872849,1882849,1954404,1973593,1982768
四川,移动,1341930,1354060,1365810,1377829,1388096,1398090,1470980,1508280,1518170,1522880,1572970,1582880,1592880,1654043,1703261,1724131,1782890,1821580,1832880,1848121,1872850,1882850,1954405,1973594,1982769
四川,移动,1341931,1354061,1365811,1377830,1388097,1398091,1470981,1508281,1518171,1522881,1572971,1582881,1592881,1654252,1703262,1724132,1782891,1821581,1832881,1848122,1872851,1882851,1954406,1973595,1982770
四川,移动,1341932,1354062,1365812,1377831,1388098,1398092,1470982,1508282,1518172,1522882,1572972,1582882,1592882,1654256,1703263,1724133,1782892,1821582,1832882,1848123,1872852,1882852,1954407,1973596,1982771
四川,移动,1341933,1354063,1365813,1377832,1388099,1398093,1470983,1508283,1518173,1522883,1572973,1582883,1592883,1654259,1703264,1724134,1782893,1821583,1832883,1848124,1872853,1882853,1954408,1973597,1982772
四川,移动,1341934,1354064,1365814,1377833,1388100,1398094,1470984,1508284,1518174,1522884,1572974,1582884,1592884,1654467,1703328,1724135,1782894,1821584,1832884,1848125,1872854,1882854,1954409,1973598,1982773
四川,移动,1341935,1354065,1365815,1377834,1388101,1398095,1470985,1508285,1518175,1522885,1572975,1582885,1592885,1655028,1703954,1724136,1782895,1821585,1832885,1848126,1872855,1882855,1954410,1973599,1982774
四川,移动,1341936,1354066,1365816,1377835,1388102,1398096,1470986,1508286,1518176,1522886,1572976,1582886,1592886,1655100,1703955,1724137,1782896,1821586,1832886,1848127,1872856,1882856,1954411,1974340,1982775
四川,移动,1341937,1354067,1365817,1377836,1388103,1398097,1470987,1508287,1518177,1522887,1572977,1582887,1592887,1655101,1703956,1724138,1782897,1821587,1832887,1848128,1872857,1882857,1954412,1974341,1982776
四川,移动,1341938,1354068,1365818,1377837,1388104,1398098,1470988,1508288,1518178,1522888,1572978,1582888,1592888,1655102,1703957,1724139,1782898,1821588,1832888,1848129,1872858,1882858,1954413,1974342,1982777
四川,移动,1341939,1354069,1365819,1377838,1388105,1398099,1470989,1508289,1518179,1522889,1572979,1582889,1592889,1655103,1703958,1725500,1782899,1821589,1832889,1848130,1872859,1882859,1954414,1974343,1982778
四川,移动,1341940,1354070,1365900,1377839,1388106,1398100,1471010,,1518180,1522890,1572980,1582890,1592890,1655105,1705031,1725501,1784450,1821590,1832890,1848131,1872860,1882860,1954415,1974344,1982779
四川,移动,1341941,1354071,1365901,1377840,1388107,1398101,1471011,,1518181,1522891,1572981,1582891,1592891,1655106,1705091,1725502,1784451,1821591,1832891,1848132,1872861,1882861,1954416,1974345,1982780
四川,移动,1341942,1354072,1365902,1377841,1388108,1398102,1471012,,1518182,1522892,1572982,1582892,1592892,1655107,1705092,1725503,1784452,1821592,1832892,1848133,1872862,1882862,1954417,1974346,1982781
四川,移动,1341943,1354073,1365903,1377842,1388109,1398103,1471013,,1518183,1522893,1572983,1582893,1592893,1655108,1705128,1725504,1784453,1821593,1832893,1848134,1872863,1882863,1954418,1974347,1982782
四川,移动,1341944,1354074,1365904,1377843,1388110,1398104,1471014,,1518184,1522894,1572984,1582894,1592894,1655109,1705171,1725505,1784454,1821594,1832894,1848135,1872864,1882864,1954419,1974348,1982783
四川,移动,1341945,1354075,1365905,1377844,1388111,1398105,1471015,,1518185,1522895,1572985,1582895,1592895,1655130,1705197,1725506,1784455,1821595,1832895,1848136,1872865,1882865,1954420,1974349,1982784
四川,移动,1341946,1354076,1365906,1377845,1388112,1398106,1471016,,1518186,1522896,1572986,1582896,1592896,1655131,1705231,1725507,1784456,1821596,1832896,1848137,1872866,1882866,1954421,1974350,1982785
四川,移动,1341947,1354077,1365907,1377846,1388113,1398107,1471017,,1518187,1522897,1572987,1582897,1592897,1655133,1705251,1725508,1784457,1821597,1832897,1848138,1872867,1882867,1954422,1974351,1982786
四川,移动,1341948,1354078,1365908,1377847,1388114,1398108,1471018,,1518188,1522898,1572988,1582898,1592898,1655620,1705283,1725509,1784458,1821599,1832898,1848139,1872868,1882868,1954423,1974352,1982787
四川,移动,1341949,1354079,1365909,1377848,1388115,1398109,1471019,,1518189,1522899,1572989,1582899,1592899,1655621,1705310,1725510,1784459,1822400,1832899,1848141,1872869,1882869,1954424,1974353,1982788
四川,移动,1343800,1354080,1366610,1377849,1388116,1398110,1471020,,1518190,1524480,1573150,1588100,1598200,1655622,1705312,1725511,1784460,1822401,1834900,1848142,1872870,1882870,1954425,1974354,1982789
四川,移动,1343801,1354081,1366611,1377850,1388117,1398111,1471021,,1518191,1524481,1573151,1588101,1598201,1655623,1705336,1725512,1784461,1822402,1834901,1848143,1872871,1882871,1954426,1974355,1982790
四川,移动,1343802,1354082,1366612,1377851,1388118,1398112,1471022,,1518192,1524482,1573152,1588102,1598202,1655625,1705346,1725513,1784462,1822403,1834902,1848144,1872872,1882872,1954427,1974356,1982791
四川,移动,1343803,1354083,1366613,1377852,1388119,1398113,1471023,,1518193,1524483,1573153,1588103,1598203,1655626,1705369,1725514,1784463,1822404,1834903,1848150,1872873,1882873,1954428,1974357,1982792
四川,移动,1343804,1354084,1366614,1377853,1388120,1398114,1471024,,1518194,1524484,1573154,1588104,1598204,1655627,1705394,1725515,1784464,1822405,1834904,1848151,1872874,1882874,1954429,1974358,1982793
四川,移动,1343805,1354085,1366615,1377854,1388121,1398115,1471025,,1518195,1524485,1573155,1588105,1598205,1655629,1705528,1725516,1784465,1822406,1834905,1848152,1872875,1882875,1954430,1974361,1982794
四川,移动,1343806,1354086,1366616,1377855,1388122,1398116,1471026,,1518196,1524486,1573156,1588106,1598206,1655630,1705548,1725517,1784466,1822407,1834906,1848153,1872876,1882876,1954431,1974362,1982795
四川,移动,1343807,1354087,1366617,1377856,1388123,1398117,1471027,,1518197,1524487,1573157,1588107,1598207,1655682,1705549,1725518,1784467,1822408,1834907,1848154,1872877,1882877,1954432,1974363,1982796
四川,移动,1343808,1354088,1366618,1377857,1388124,1398118,1471028,,1518198,1524488,1573158,1588108,1598208,1655697,1705554,1725519,1784468,1822409,1834908,1848155,1872878,1882878,1954433,1974364,1982797
四川,移动,1343809,1354089,1366619,1377858,1388125,1398119,1471029,,1518199,1524489,1573159,1588109,1598209,1656131,1705558,1725520,1784469,1822410,1834909,1848156,1872879,1882879,1954434,1974365,1982798
四川,移动,1343810,1354090,1366620,1377859,1388126,1398120,1471030,,1518200,1524490,1575620,1588110,1598210,1656132,1705613,1725521,1784470,1822411,1834910,1848157,1872880,1882880,1954435,1974366,1982799
四川,移动,1343811,1354091,1366621,1377860,1388127,1398121,1471031,,1518201,1524491,1575621,1588111,1598211,1656133,1705614,1725522,1784471,1822412,1834911,1848158,1872881,1882881,1954436,1974367,1982800
四川,移动,1343812,1354092,1366622,1377861,1388128,1398122,1471032,,1518202,1524492,1575622,1588112,1598212,1656134,1705664,1725523,1784472,1822413,1834912,1848159,1872882,1882882,1954437,1974368,1982801
四川,移动,1343813,1354093,1366623,1377862,1388129,1398123,1471033,,1518203,1524493,1575623,1588113,1598213,1656135,1705665,1725524,1784473,1822414,1834913,1848160,1872883,1882883,1954438,1974369,1982802
四川,移动,1343814,1354094,1366624,1377863,1388130,1398124,1471034,,1518204,1524494,1575624,1588114,1598214,1656136,1705728,1725525,1784474,1822415,1834914,1848161,1872884,1882884,1954439,1974370,1982803
四川,移动,1343815,1354095,1366625,1377864,1388131,1398125,1471035,,1518205,1524495,1575625,1588115,1598215,1656137,1705781,1725526,1784475,1822416,1834915,1848162,1872885,1882885,1954440,1974371,1982804
四川,移动,1343816,1354096,1366626,1377865,1388132,1398126,1471036,,1518206,1524496,1575626,1588116,1598216,1656138,1705821,1725527,1784476,1822417,1834916,1848163,1872886,1882886,1954441,1974372,1982805
四川,移动,1343817,1354097,1366627,1377866,1388133,1398127,1471037,,1518207,1524497,1575627,1588117,1598217,1656139,1705829,1725528,1784477,1822418,1834917,1848164,1872887,1882887,1954442,1974373,1982806
四川,移动,1343818,1354098,1366628,1377867,1388134,1398128,1471038,,1518208,1524498,1575628,1588118,1598218,1656140,1705830,1725529,1784478,1822419,1834918,1848165,1872888,1882888,1954443,1974374,1982807
四川,移动,1343819,1354099,1366629,1377868,1388135,1398129,1471039,,1518209,1524499,1575629,1588119,1598219,1656276,1705836,1725530,1784479,1822420,1834919,1848166,1872889,1882889,1954444,1974375,1982808
四川,移动,1343820,1354100,1366810,1377869,1388136,1398130,1471040,,1518210,1528090,1575630,1588120,1598220,1656344,1705838,1725531,1784480,1822421,1834920,1848167,1872890,1882890,1954445,1974376,1982809
四川,移动,1343821,1354101,1366811,1377870,1388137,1398131,1471041,,1518211,1528091,1575631,1588121,1598221,1656347,1705848,1725532,1784481,1822422,1834921,1848168,1872891,1882891,1954446,1974377,1982810
四川,移动,1343822,1354102,1366812,1377871,1388138,1398132,1471042,,1518212,1528092,1575632,1588122,1598222,1656348,1707280,1725533,1784482,1822423,1834922,1848169,1872892,1882892,1954447,1974378,1982811
四川,移动,1343823,1354103,1366813,1377872,1388139,1398133,1471043,,1518213,1528093,1575633,1588123,1598223,1656382,1707281,1725534,1784483,1822424,1834923,1848170,1872893,1882893,1954448,1974379,1982812
四川,移动,1343824,1354104,1366814,1377873,1388140,1398134,1471044,,1518214,1528094,1575634,1588124,1598224,1656383,1707282,1725535,1784484,1822425,1834924,1848171,1872894,1882894,1954449,1974380,1982813
四川,移动,1343825,1354105,1366815,1377874,1388141,1398135,1471045,,1518215,1528095,1575635,1588125,1598225,1657160,1707283,1725536,1784485,1822426,1834925,1848172,1872895,1882895,1954750,1974381,1982814
四川,移动,1343826,1354106,1366816,1377875,1388142,1398136,1471046,,1518216,1528096,1575636,1588126,1598226,1658028,1707284,1725537,1784486,1822427,1834926,1848173,1872896,1882896,1954751,1974382,1982815
四川,移动,1343827,1354107,1366817,1377876,1388143,1398137,1471047,,1518217,1528097,1575637,1588127,1598227,1658091,1707285,1725538,1784487,1822428,1834927,1848174,1872897,1882897,1954752,1974383,1982816
四川,移动,1343828,1354108,1366818,1377877,1388144,1398138,1471048,,1518218,1528098,1575638,1588128,1598228,1658204,1707286,1725539,1784488,1822429,1834928,1848175,1872898,1882898,1954753,1974384,1982817
四川,移动,1343829,1354109,1366819,1377878,1388145,1398139,1471049,,1518219,1528099,1575639,1588129,1598229,1658234,1707287,1725540,1784489,1822430,1834929,1848176,1872899,1882899,1954754,1974385,1982818
四川,移动,1343830,1354110,1366820,1377879,1388146,1398140,1471050,,1518220,1528100,1575640,1588130,1598230,1658235,1707288,1725541,1784490,1822431,1834930,1848177,1874080,1884820,1954755,1974386,1982819
四川,移动,1343831,1354111,1366821,1377880,1388147,1398141,1471051,,1518221,1528101,1575641,1588131,1598231,1658236,1707289,1725542,1784491,1822432,1834931,1848178,1874081,1884821,1954756,1974387,1982820
四川,移动,1343832,1354112,1366822,1377881,1388148,1398142,1471052,,1518222,1528102,1575642,1588132,1598232,1658240,1707800,1725543,1784492,1822433,1834932,1848179,1874082,1884822,1954757,1974388,1982821
四川,移动,1343833,1354113,1366823,1377882,1388149,1398143,1471053,,1518223,1528103,1575643,1588133,1598233,1658241,1707801,1725544,1784493,1822434,1834933,1848180,1874083,1884823,1954758,1974389,1982822
四川,移动,1343834,1354114,1366824,1377883,1388150,1398144,1471054,,1518224,1528104,1575644,1588134,1598234,1658242,1707802,1725545,1784494,1822435,1834934,1848181,1874084,1884824,1954759,1974390,1982823
四川,移动,1343835,1354115,1366825,1377884,1388151,1398145,1471055,,1518225,1528105,1575645,1588135,1598235,1658243,1707803,1725546,1784495,1822436,1834935,1848182,1874085,1884825,1954760,1974391,1982824
四川,移动,1343836,1354116,1366826,1377885,1388152,1398146,1471056,,1518226,1528106,1575646,1588136,1598236,1658244,1707804,1725547,1784496,1822437,1834936,1848183,1874086,1884826,1954761,1974392,1982825
四川,移动,1343837,1354117,1366827,1377886,1388153,1398147,1471057,,1518227,1528107,1575647,1588137,1598237,1658245,1707805,1725548,1784497,1822438,1834937,1848184,1874087,1884827,1954762,1974393,1982826
四川,移动,1343838,1354118,1366828,1377887,1388154,1398148,1471058,,1518228,1528108,1575648,1588138,1598238,1658392,1707806,1725549,1784498,1822439,1834938,1848185,1874088,1884828,1954763,1974394,1982827
四川,移动,1343839,1354119,1366829,1377888,1388155,1398149,1471059,,1518229,1528109,1575649,1588139,1598239,1658397,1707807,1725550,1784499,1822440,1834939,1848186,1874089,1884829,1954764,1974395,1982828
四川,移动,1343840,1354120,1366830,1377889,1388156,1398150,1471060,,1518230,1528110,1575650,1588140,1598240,1658440,1707808,1725551,1786600,1822441,1834945,1848187,1878000,1884830,1954765,1974396,1982829
四川,移动,1343841,1354121,1366831,1377890,1388157,1398151,1471061,,1518231,1528111,1575651,1588141,1598241,1658492,1707809,1725552,1786601,1822442,1834946,1848188,1878001,1884831,1954766,1974397,1982830
四川,移动,1343842,1354122,1366832,1377891,1388158,1398152,1471062,,1518232,1528112,1575652,1588142,1598242,1658496,1707810,1725553,1786602,1822443,1834947,1848189,1878002,1884832,1954767,1974398,1982831
四川,移动,1343843,1354123,1366833,1377892,1388159,1398153,1471063,,1518233,1528113,1575653,1588143,1598243,1658498,1707811,1725554,1786603,1822444,1834948,1848190,1878003,1884833,1954768,1974399,1982832
四川,移动,1343844,1354124,1366834,1377893,1388160,1398154,1471064,,1518234,1528114,1575654,1588144,1598244,1658501,1707812,1725555,1786604,1822445,1834949,1848191,1878004,1884834,1954769,,1982833
四川,移动,1343845,1354125,1366835,1377894,1388161,1398155,1471065,,1518235,1528115,1575655,1588145,1598245,1658502,1707813,1725556,1786605,1822446,1834950,1848192,1878005,1884835,1954770,,1982834
四川,移动,1343846,1354126,1366836,1377895,1388162,1398156,1471066,,1518236,1528116,1575656,1588146,1598246,1658509,1707814,1725557,1786606,1822447,1834951,1848193,1878006,1884836,1954771,,1982835
四川,移动,1343847,1354127,1366837,1377896,1388163,1398157,1471067,,1518237,1528117,1575657,1588147,1598247,1658512,1707815,1725558,1786607,1822448,1834952,1848194,1878007,1884837,1954772,,1982836
四川,移动,1343848,1354128,1366838,1377897,1388164,1398158,1471068,,1518238,1528118,1575658,1588148,1598248,1658513,1707816,1725559,1786608,1822449,1834953,1848195,1878008,1884838,1954773,,1982837
四川,移动,1343849,1354129,1366839,1377898,1388165,1398159,1471069,,1518239,1528119,1575659,1588149,1598249,1658515,1707817,1726080,1786609,1822700,1834954,1848196,1878009,1884839,1954774,,1982838
四川,移动,1343850,1354130,1367800,1377899,1388166,1398160,1471070,,1518240,1528120,1575660,1588150,1598250,1658516,1707818,1726081,1786700,1822701,1834955,1848197,1878010,1884840,1954775,,1982839
四川,移动,1343851,1354131,1367801,1379550,1388167,1398161,1471071,,1518241,1528121,1575661,1588151,1598251,1658518,1707819,1726082,1786701,1822702,1834956,1848198,1878011,1884841,1954776,,1982840
四川,移动,1343852,1354132,1367802,1379551,1388168,1398162,1471072,,1518242,1528122,1575662,1588152,1598252,1658545,1708280,1726083,1786702,1822703,1834957,1848199,1878012,1884842,1954777,,1982841
四川,移动,1343853,1354133,1367803,1379552,1388169,1398163,1471073,,1518243,1528123,1575663,1588153,1598253,1658559,1708281,1726084,1786703,1822704,1834958,1848200,1878013,1884843,1954778,,1982842
四川,移动,1343854,1354134,1367804,1379553,1388170,1398164,1471074,,1518244,1528124,1575664,1588154,1598254,1658575,1708282,1726085,1786704,1822705,1834959,1848201,1878014,1884844,1954779,,1982843
四川,移动,1343855,1354135,1367805,1379554,1388171,1398165,1471075,,1518245,1528125,1575665,1588155,1598255,1658581,1708283,1726086,1786705,1822706,1834960,1848202,1878015,1884845,1954780,,1982844
四川,移动,1343856,1354136,1367806,1379555,1388172,1398166,1471076,,1518246,1528126,1575666,1588156,1598256,1658615,1708284,1726087,1786706,1822707,1834961,1848203,1878016,1884846,1954781,,1982845
四川,移动,1343857,1354137,1367807,1379556,1388173,1398167,1471077,,1518247,1528127,1575667,1588157,1598257,1658684,1708285,1726088,1786707,1822708,1834962,1848204,1878017,1884847,1954782,,1982846
四川,移动,1343858,1354138,1367808,1379557,1388174,1398168,1471078,,1518248,1528128,1575668,1588158,1598258,1658690,1708286,1726089,1786708,1822709,1834963,1848205,1878018,1884848,1954783,,1982847
四川,移动,1343859,1354139,1367809,1379558,1388175,1398169,1471079,,1518249,1528129,1575669,1588159,1598259,1658691,1708287,1726090,1786709,1822710,1834964,1848206,1878019,1884849,1954784,,1982848
四川,移动,1343860,1354140,1367810,1379559,1388176,1398170,1471080,,1518250,1528130,1575670,1588160,1598260,1658692,1708288,1726091,1788200,1822711,1834965,1848207,1878020,1888000,1954785,,1982849
四川,移动,1343861,1354141,1367811,1379560,1388177,1398171,1471081,,1518251,1528131,1575671,1588161,1598261,1658705,1708289,1726092,1788201,1822712,1834966,1848208,1878021,1888001,1954786,,1982850
四川,移动,1343862,1354142,1367812,1379561,1388178,1398172,1471082,,1518252,1528132,1575672,1588162,1598262,1658733,1708800,1726093,1788202,1822713,1834967,1848209,1878022,1888002,1954787,,1982851
四川,移动,1343863,1354143,1367813,1379562,1388179,1398173,1471083,,1518253,1528133,1575673,1588163,1598263,1658780,1708801,1726094,1788203,1822714,1834968,1848210,1878023,1888003,1954788,,1982852
四川,移动,1343864,1354144,1367814,1379563,1388180,1398174,1471084,,1518254,1528134,1575674,1588164,1598264,1658781,1708802,1726095,1788204,1822715,1834969,1848211,1878024,1888004,1954789,,1982853
四川,移动,1343865,1354145,1367815,1379564,1388181,1398175,1471085,,1518255,1528135,1575675,1588165,1598265,1658786,1708803,1726096,1788205,1822716,1834970,1848212,1878025,1888005,1954790,,1982854
四川,移动,1343866,1354146,1367816,1379565,1388182,1398176,1471086,,1518256,1528136,1575676,1588166,1598266,1658793,1708804,1726097,1788206,1822717,1834971,1848213,1878026,1888006,1954791,,1982855
四川,移动,1343867,1354147,1367817,1379566,1388183,1398177,1471087,,1518257,1528137,1575677,1588167,1598267,1658854,1708805,1726098,1788207,1822718,1834972,1848214,1878027,1888007,1954792,,1982856
四川,移动,1343868,1354148,1367818,1379567,1388184,1398178,1471088,,1518258,1528138,1575678,1588168,1598268,1658864,1708806,1726099,1788208,1822719,1834973,1848215,1878028,1888008,1954793,,1982857
四川,移动,1343869,1354149,1367819,1379568,1388185,1398179,1471089,,1518259,1528139,1575679,1588169,1598269,1658873,1708807,1726100,1788209,1822720,1834974,1848216,1878029,1888009,1954794,,1982858
四川,移动,1343870,1354150,1367820,1379569,1388186,1398180,1471090,,1518260,1528140,1575680,1588170,1598270,1658874,1708808,1726486,1788210,1822721,1834975,1848217,1878030,1888010,1954795,,1982859
四川,移动,1343871,1354151,1367821,1379570,1388187,1398181,1471091,,1518261,1528141,1575681,1588171,1598271,1658892,1708809,1726586,1788211,1822722,1834976,1848218,1878031,1888011,1954796,,1982860
四川,移动,1343872,1354152,1367822,1379571,1388188,1398182,1471092,,1518262,1528142,1575682,1588172,1598272,1658893,1708810,1726587,1788212,1822723,1834977,1848219,1878032,1888012,1954797,,1982861
四川,移动,1343873,1354153,1367823,1379572,1388189,1398183,1471093,,1518263,1528143,1575683,1588173,1598273,1659028,1708811,1726588,1788213,1822724,1834978,1848220,1878033,1888013,1954798,,1982862
四川,移动,1343874,1354154,1367824,1379573,1388190,1398184,1471094,,1518264,1528144,1575684,1588174,1598274,1659043,1708812,1726589,1788214,1822725,1834979,1848221,1878034,1888014,1954799,,1982863
四川,移动,1343875,1354155,1367825,1379574,1388191,1398185,1471095,,1518265,1528145,1575685,1588175,1598275,1659196,1708813,1726590,1788215,1822726,1834980,1848222,1878035,1888015,1954990,,1982864
四川,移动,1343876,1354156,1367826,1379575,1388192,1398186,1471096,,1518266,1528146,1575686,1588176,1598276,1659197,1708814,1726591,1788216,1822727,1834981,1848223,1878036,1888016,1954991,,1982865
四川,移动,1343877,1354157,1367827,1379576,1388193,1398187,1471097,,1518267,1528147,1575687,1588177,1598277,1659198,1708815,1726592,1788217,1822728,1834982,1848224,1878037,1888017,1954992,,1982866
四川,移动,1343878,1354158,1367828,1379577,1388194,1398188,1471098,,1518268,1528148,1575688,1588178,1598278,1659206,1708816,1726593,1788218,1822729,1834983,1848225,1878038,1888018,1954993,,1982867
四川,移动,1343879,1354159,1367829,1379578,1388195,1398189,1471099,,1518269,1528149,1575689,1588179,1598279,1659207,1708817,1726594,1788219,1822730,1834984,1848226,1878039,1888019,1954994,,1982868
四川,移动,1343880,1354160,1367830,1379579,1388196,1398190,1471100,,1518270,1528150,1575690,1588180,1598280,1659272,1708818,1726595,1788220,1822731,1834985,1848227,1878040,1888020,1954995,,1982869
四川,移动,1343881,1354161,1367831,1379580,1388197,1398191,1471101,,1518271,1528151,1575691,1588181,1598281,1659282,1708819,1726596,1788221,1822732,1834986,1848228,1878041,1888021,1954996,,1982870
四川,移动,1343882,1354162,1367832,1379581,1388198,1398192,1471102,,1518272,1528152,1575692,1588182,1598282,1659369,1709280,1726597,1788222,1822733,1834987,1848229,1878042,1888022,1954997,,1982871
四川,移动,1343883,1354163,1367833,1379582,1388199,1398193,1471103,,1518273,1528153,1575693,1588183,1598283,1659378,1709281,1726598,1788223,1822734,1834988,1848230,1878043,1888023,1954998,,1982872
四川,移动,1343884,1354164,1367834,1379583,1388200,1398194,1471104,,1518274,1528154,1575694,1588184,1598284,1659382,1709282,1726599,1788224,1822735,1834989,1848231,1878044,1888024,1954999,,1982873
四川,移动,1343885,1354165,1367835,1379584,1388201,1398195,1471105,,1518275,1528155,1575695,1588185,1598285,1659389,1709283,1726870,1788225,1822736,1834990,1848232,1878045,1888025,1955560,,1982874
四川,移动,1343886,1354166,1367836,1379585,1388202,1398196,1471106,,1518276,1528156,1575696,1588186,1598286,1659404,1709284,1726871,1788226,1822737,1834991,1848233,1878046,1888026,1955561,,1982875
四川,移动,1343887,1354167,1367837,1379586,1388203,1398197,1471107,,1518277,1528157,1575697,1588187,1598287,1659440,1709285,1726872,1788227,1822738,1834992,1848234,1878047,1888027,1955562,,1982876
四川,移动,1343888,1354168,1367838,1379587,1388204,1398198,1471108,,1518278,1528158,1575698,1588188,1598288,1659450,1709286,1726873,1788228,1822739,1834993,1848235,1878048,1888028,1955563,,1982877
四川,移动,1343889,1354169,1367839,1379588,1388205,1398199,1471109,,1518279,1528159,1575699,1588189,1598289,,1709287,1726874,1788229,1822740,1834994,1848236,1878049,1888029,1955564,,1982878
四川,移动,1343890,1354170,1367900,1379589,1388206,1398200,1471110,,1518280,1528160,1576000,1588190,1598290,,1709288,1726875,1788230,1822741,1834995,1848237,1878050,1888030,1955565,,1982879
四川,移动,1343891,1354171,1367901,1379590,1388207,1398201,1471111,,1518281,1528161,1576001,1588191,1598291,,1709289,1726876,1788231,1822742,1834996,1848238,1878051,1888031,1955566,,1982880
四川,移动,1343892,1354172,1367902,1379591,1388208,1398202,1471112,,1518282,1528162,1576002,1588192,1598292,,1709830,1727686,1788232,1822743,1834997,1848239,1878052,1888032,1955567,,1982881
四川,移动,1343893,1354173,1367903,1379592,1388209,1398203,1471113,,1518283,1528163,1576003,1588193,1598293,,1709831,1727687,1788233,1822744,1834998,1848242,1878053,1888033,1955568,,1982882
四川,移动,1343894,1354174,1367904,1379593,1388210,1398204,1471114,,1518284,1528164,1576004,1588194,1598294,,1709832,1727689,1788234,1822745,1834999,1848244,1878054,1888034,1955569,,1982883
四川,移动,1343895,1354175,1367905,1379594,1388211,1398205,1471115,,1518285,1528165,1576005,1588195,1598295,,1709833,1727690,1788235,1822746,1838000,1848250,1878055,1888035,1955880,,1982884
四川,移动,1343896,1354176,1367906,1379595,1388212,1398206,1471116,,1518286,1528166,1576006,1588196,1598296,,1709834,1727734,1788236,1822747,1838001,1848251,1878056,1888036,1955881,,1982885
四川,移动,1343897,1354177,1367907,1379596,1388213,1398207,1471117,,1518287,1528167,1576007,1588197,1598297,,1709835,1727740,1788237,1822748,1838002,1848252,1878057,1888037,1955882,,1982886
四川,移动,1343898,1354178,1367908,1379597,1388214,1398208,1471118,,1518288,1528168,1576008,1588198,1598298,,1709836,1727741,1788238,1822749,1838003,1848253,1878058,1888038,1955883,,1982887
四川,移动,1343899,1354179,1367909,1379598,1388215,1398209,1471119,,1518289,1528169,1576009,1588199,1598299,,1709837,1727761,1788239,1822750,1838004,1848254,1878059,1888039,1955884,,1982888
四川,移动,1344000,1354180,1367960,1379599,1388216,1398210,1471120,,1518290,1528170,1576010,1588200,1598300,,1709838,1727762,1788240,1822751,1838005,1848255,1878060,1888040,1955885,,1982889
四川,移动,1344001,1354181,1367961,,1388217,1398211,1471121,,1518291,1528171,1576011,1588201,1598301,,1709839,1727763,1788241,1822752,1838006,1848256,1878061,1888041,1955886,,1982890
四川,移动,1344002,1354182,1367962,,1388218,1398212,1471122,,1518292,1528172,1576012,1588202,1598302,,,1727768,1788242,1822753,1838007,1848257,1878062,1888042,1955887,,1982891
四川,移动,1344003,1354183,1367963,,1388219,1398213,1471123,,1518293,1528173,1576013,1588203,1598303,,,1727769,1788243,1822754,1838008,1848258,1878063,1888043,1955888,,1982892
四川,移动,1344004,1354184,1367964,,1388220,1398214,1471124,,1518294,1528174,1576014,1588204,1598304,,,1727780,1788244,1822755,1838009,1848259,1878064,1888044,1955889,,1982893
四川,移动,1344005,1354185,1367965,,1388221,1398215,1471125,,1518295,1528175,1576015,1588205,1598305,,,1727781,1788245,1822756,1838010,1848260,1878065,1888045,1956780,,1982894
四川,移动,1344006,1354186,1367966,,1388222,1398216,1471126,,1518296,1528176,1576016,1588206,1598306,,,1727782,1788246,1822757,1838011,1848261,1878066,1888046,1956781,,1982895
四川,移动,1344007,1354187,1367967,,1388223,1398217,1471127,,1518297,1528177,1576017,1588207,1598307,,,1727783,1788247,1822758,1838012,1848262,1878067,1888047,1956782,,1982896
四川,移动,1344008,1354188,1367968,,1388224,1398218,1471128,,1518298,1528178,1576018,1588208,1598308,,,1727785,1788248,1822759,1838013,1848263,1878068,1888048,1956783,,1982897
四川,移动,1344009,1354189,1367969,,1388225,1398219,1471129,,1518299,1528179,1576019,1588209,1598309,,,1727786,1788249,1822760,1838014,1848264,1878069,1888049,1956784,,1982898
四川,移动,1344010,1354190,1368340,,1388226,1398220,1471130,,1518300,1528180,1576020,1588210,1598310,,,1727787,1788250,1822761,1838015,1848265,1878070,1888050,1956785,,1982899
四川,移动,1344011,1354191,1368341,,1388227,1398221,1471131,,1518301,1528181,1576021,1588211,1598311,,,1728048,1788251,1822762,1838016,1848266,1878071,1888051,1956786,,1984850
四川,移动,1344012,1354192,1368342,,1388228,1398222,1471132,,1518302,1528182,1576022,1588212,1598312,,,1728268,1788252,1822763,1838017,1848267,1878072,1888052,1956787,,1984851
四川,移动,1344013,1354193,1368343,,1388229,1398223,1471133,,1518303,1528183,1576023,1588213,1598313,,,1728368,1788253,1822764,1838018,1848268,1878073,1888053,1956788,,1984852
