省份,运营商,130 号段,131 号段,132 号段,145 号段,146 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
上海,联通,1306172,1316250,1326274,1453260,,,,1666210,,1719215,1752160,,,1864460,
上海,联通,1306173,1316251,1326275,1453261,,,,1666211,,1719216,1752161,,,1864461,
上海,联通,1306174,1316252,1326276,1453262,,,,1666212,,1719217,1752162,,,1864462,
上海,联通,1306175,1316253,1326277,1453263,,,,1666213,,1719218,1752163,,,1864463,
上海,联通,1306176,1316254,1326278,1453264,,,,1666214,,1719219,1752164,,,1864464,
上海,联通,1306177,1316255,1326279,1453265,,,,1666215,,1719770,1752165,,,1864465,
上海,联通,1306178,1316256,1326280,1453266,,,,1666216,,1719771,1752166,,,1864466,
上海,联通,1306179,1316257,1326281,1453267,,,,1666217,,1719772,1752167,,,1864467,
上海,联通,1306180,1316258,1326282,1453268,,,,1666218,,1719773,1752168,,,1864468,
上海,联通,1306181,1316259,1326283,1453269,,,,1666219,,1719774,1752169,,,1864469,
上海,联通,1306182,1316260,1326284,1454060,,,,,,1719775,1752170,,,1865440,
上海,联通,1306183,1316261,1326285,1454061,,,,,,1719776,1752171,,,1865441,
上海,联通,1306184,1316262,1326286,1454062,,,,,,1719777,1752172,,,1865442,
上海,联通,1306185,1316263,1326287,1454063,,,,,,1719778,1752173,,,1865443,
上海,联通,1306186,1316264,1326288,1454064,,,,,,1719779,1752174,,,1865444,
上海,联通,1306187,1316265,1326289,1454065,,,,,,,1752175,,,1865445,
上海,联通,1306188,1316266,1326290,1454066,,,,,,,1752176,,,1865446,
上海,联通,1306189,1316267,1326291,1454067,,,,,,,1752177,,,1865447,
上海,联通,1306190,1316268,1326292,1454068,,,,,,,1752178,,,1865448,
上海,联通,1306191,1316269,1326293,1454069,,,,,,,1752179,,,1865449,
上海,联通,1306192,1316270,1326294,1454070,,,,,,,1752180,,,1868440,
上海,联通,1306193,1316271,1326295,1454071,,,,,,,1752181,,,1868441,
上海,联通,1306194,1316272,1326296,1454072,,,,,,,1752182,,,1868442,
上海,联通,1306195,1316273,1326297,1454073,,,,,,,1752183,,,1868443,
上海,联通,1306196,1316274,1326298,1454074,,,,,,,1752184,,,1868444,
上海,联通,1306197,1316275,1326299,1454075,,,,,,,1752185,,,1868445,
上海,联通,1306198,1316276,1329600,1454076,,,,,,,1752186,,,1868446,
上海,联通,1306199,1316277,1329601,1454077,,,,,,,1752187,,,1868447,
上海,联通,1306260,1316278,1329602,1454078,,,,,,,1752188,,,1868448,
上海,联通,1306261,1316279,1329603,1454079,,,,,,,1752189,,,1868449,
