省份,运营商,130 号段,131 号段,132 号段,145 号段,146 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
广东,联通,1301843,1311344,1322637,1454685,1462065,,1562525,1662075,1676320,1715040,1752095,1766523,1852945,1866415,
广东,联通,1301844,1311346,1322638,1454686,1462066,,1562526,1662076,1676321,1715041,1752096,1766524,1852946,1866416,
广东,联通,1301845,1311347,1322639,1454687,1462067,,1562527,1662077,1676322,1715042,1752097,1766525,1852947,1866417,
广东,联通,1301846,1311348,1322640,1454688,1462068,,1562528,1662078,1676323,1715043,1752098,1766526,1852948,1866418,
广东,联通,1301847,1311349,1322641,1454689,1462069,,1562529,1662079,1676324,1715044,1752099,1766527,1852949,1866419,
广东,联通,1301848,1311360,1322642,1454690,1462070,,1562530,1662080,1676325,1715045,1756500,1766528,1852950,1866420,
广东,联通,1301849,1311361,1322643,1454691,1462071,,1562531,1662081,1676326,1715046,1756501,1766529,1852951,1866421,
广东,联通,1301850,1311362,1322644,1454692,1462072,,1562532,1662082,1676327,1715047,1756502,1766530,1852952,1866422,
广东,联通,1301851,1311363,1322645,1454693,1462073,,1562533,1662083,1676328,1715048,1756503,1766531,1852953,1866423,
广东,联通,1301852,1311364,1322646,1454694,1462074,,1562534,1662084,1676329,1715049,1756504,1766532,1852954,1866424,
广东,联通,1301853,1311365,1322647,1454695,1462075,,1562535,1662085,1676330,1715080,1756505,1766533,1852955,1866425,
广东,联通,1301854,1311366,1322648,1454696,1462076,,1562536,1662086,1676331,1715081,1756506,1766534,1852956,1866426,
广东,联通,1301855,1311367,1322649,1454697,1462077,,1562537,1662087,1676332,1715082,1756507,1766535,1852957,1866427,
广东,联通,1301856,1311368,1322650,1454698,1462078,,1562538,1662088,1676333,1715083,1756508,1766536,1852958,1866428,
广东,联通,1301857,1311369,1322651,1454699,1462079,,1562539,1662089,1676334,1715084,1756509,1766537,1852959,1866429,
广东,联通,1301858,1311371,1322652,1454800,1462080,,1562540,1662090,1676336,1715085,1756510,1766538,1852960,1866430,
广东,联通,1301859,1311372,1322653,1454801,1462081,,1562541,1662091,1676337,1715086,1756511,1766539,1852961,1866431,
广东,联通,1301860,1311373,1322654,1454802,1462082,,1562542,1662092,1676338,1715087,1756512,1766540,1852962,1866432,
广东,联通,1301861,1311374,1322655,1454803,1462083,,1562543,1662093,1676339,1715088,1756513,1766541,1852963,1866433,
广东,联通,1301862,1311375,1322656,1454804,1462084,,1562544,1662094,1676340,1715089,1756514,1766542,1852964,1866434,
广东,联通,1301863,1311376,1322657,1454805,1462085,,1562545,1662095,1676341,1715480,1756515,1766543,1852965,1866435,
广东,联通,1301864,1311377,1322658,1454806,1462086,,1562546,1662096,1676342,1715481,1756516,1766544,1852966,1866436,
广东,联通,1301865,1311378,1322659,1454807,1462087,,1562547,1662097,1676343,1715482,1756517,1766545,1852967,1866437,
广东,联通,1301866,1311379,1322660,1454808,1462088,,1562548,1662098,1676344,1715483,1756518,1766546,1852968,1866438,
广东,联通,1301867,1311380,1322661,1454809,1462089,,1562549,1662099,1676346,1715484,1756519,1766547,1852969,1866439,
广东,联通,1301868,1311381,1322662,1454810,1462090,,1562550,1662460,1676347,1715485,1756520,1766548,1856500,1866440,
广东,联通,1301869,1311382,1322663,1454811,1462091,,1562551,1662461,1676348,1715486,1756521,1766549,1856501,1866441,
广东,联通,1301870,1311383,1322664,1454812,1462092,,1562552,1662462,1676360,1715487,1756522,1766550,1856502,1866442,
广东,联通,1301871,1311384,1322665,1454813,1462093,,1562553,1662463,1676361,1715488,1756523,1766551,1856503,1866443,
广东,联通,1301872,1311385,1322666,1454814,1462094,,1562554,1662464,1676804,1715489,1756524,1766552,1856504,1866444,
广东,联通,1301873,1311386,1322667,1454815,1462095,,1562555,1662465,1676828,1715750,1756525,1766553,1856505,1866445,
广东,联通,1301874,1311387,1322668,1454816,1462096,,1562556,1662466,1676829,1715751,1756526,1766554,1856506,1866446,
广东,联通,1301875,1311390,1322669,1454817,1462097,,1562557,1662467,1676830,1715752,1756527,1766555,1856507,1866447,
广东,联通,1301876,1311391,1322670,1454818,1462098,,1562558,1662468,1676831,1715753,1756528,1766556,1856508,1866448,
广东,联通,1301877,1311392,1322671,1454819,1462099,,1562559,1662469,1676832,1715754,1756529,1766557,1856509,1866449,
广东,联通,1301878,1311393,1322672,1454820,1462100,,1562560,1662470,1676865,1715755,1756530,1766558,1856510,1866450,
广东,联通,1301879,1311394,1322673,1454821,1462101,,1562561,1662471,1676867,1715756,1756531,1766559,1856511,1866451,
广东,联通,1302200,1311395,1322674,1454822,1462102,,1562562,1662472,1676869,1715757,1756532,1766560,1856512,1866452,
广东,联通,1302201,1311396,1322675,1454823,1462103,,1562563,1662473,1676870,1715758,1756533,1766561,1856513,1866453,
广东,联通,1302202,1311397,1322676,1454824,1462104,,1562564,1662474,1676871,1715759,1756534,1766562,1856514,1866454,
广东,联通,1302203,1311398,1322677,1454825,1462105,,1562565,1662475,1676872,1715760,1756535,1766563,1856515,1866455,
广东,联通,1302204,1311399,1322678,1454826,1462106,,1562566,1662476,1676873,1715761,1756536,1766564,1856516,1866456,
广东,联通,1302205,1311860,1322679,1454827,1462107,,1562567,1662477,1676875,1715762,1756537,1766565,1856517,1866457,
广东,联通,1302206,1311861,1322680,1454828,1462108,,1562568,1662478,1676876,1715763,1756538,1766566,1856518,1866458,
广东,联通,1302207,1311862,1322681,1454829,1462109,,1562569,1662479,1676878,1715764,1756539,1766567,1856519,1866459,
广东,联通,1302208,1311863,1322682,1454830,1462110,,1562570,1662480,1676879,1715765,1756540,1766568,1856520,1866460,
广东,联通,1302209,1311864,1322683,1454831,1462111,,1562571,1662481,1676880,1715766,1756541,1766569,1856521,1866461,
广东,联通,1302510,1311865,1322684,1454832,1462112,,1562572,1662482,1676881,1715767,1756542,1766570,1856522,1866462,
广东,联通,1302511,1311866,1322685,1454833,1462113,,1562573,1662483,1676882,1715768,1756543,1766571,1856523,1866463,
广东,联通,1302512,1311867,1322686,1454834,1462114,,1562574,1662484,1676883,1715769,1756544,1766572,1856524,1866464,
广东,联通,1302513,1311868,1322687,1454835,1462115,,1562575,1662485,1676890,1715780,1756545,1766573,1856525,1866465,
广东,联通,1302514,1311869,1322688,1454836,1462116,,1562576,1662486,1676924,1715781,1756546,1766574,1856526,1866466,
广东,联通,1302515,1311880,1322689,1454837,1462117,,1562577,1662487,1676948,1715782,1756547,1766575,1856527,1866467,
广东,联通,1302516,1311881,1322690,1454838,1462118,,1562578,1662488,1676949,1715783,1756548,1766576,1856528,1866468,
广东,联通,1302517,1311882,1322691,1454839,1462119,,1562579,1662489,1676954,1715784,1756549,1766577,1856529,1866469,
广东,联通,1302518,1311883,1322692,1454840,1462120,,1562580,1662490,1676964,1715785,1756550,1766578,1856530,1866470,
广东,联通,1302519,1311884,1322693,1454841,1462121,,1562581,1662491,1676972,1715786,1756551,1766579,1856531,1866471,
广东,联通,1302520,1311885,1322694,1454842,1462122,,1562582,1662492,1676973,1715787,1756552,1766580,1856532,1866472,
广东,联通,1302521,1311886,1322695,1454843,1462123,,1562583,1662493,1676974,1715788,1756553,1766581,1856533,1866473,
广东,联通,1302522,1311887,1322696,1454844,1462124,,1562584,1662494,1676975,1715789,1756554,1766582,1856534,1866474,
广东,联通,1302523,1311888,1322697,1454845,1462125,,1562585,1662495,1676976,1715860,1756555,1766583,1856535,1866475,
广东,联通,1302524,1311889,1322698,1454846,1462126,,1562586,1662496,1676978,1715861,1756556,1766584,1856536,1866476,
广东,联通,1302525,1311950,1322699,1454847,1462127,,1562587,1662497,1676979,1715862,1756557,1766585,1856537,1866477,
广东,联通,1302526,1311951,1322900,1454848,1462128,,1562588,1662498,1676980,1715863,1756558,1766586,1856538,1866478,
广东,联通,1302527,1311952,1322901,1454849,1462129,,1562589,1662499,1676984,1715864,1756559,1766587,1856539,1866479,
广东,联通,1302528,1311953,1322902,1454890,1462130,,1562590,1662500,1676990,1715865,1756560,1766588,1856540,1866480,
广东,联通,1302529,1311954,1322903,1454891,1462131,,1562591,1662501,1676991,1715866,1756561,1766589,1856541,1866481,
广东,联通,1302530,1311955,1322904,1454892,1462132,,1562592,1662502,1676992,1715867,1756562,1766590,1856542,1866482,
广东,联通,1302531,1311956,1322905,1454893,1462133,,1562593,1662503,1676993,1715868,1756563,1766591,1856543,1866483,
广东,联通,1302532,1311957,1322908,1454894,1462134,,1562594,1662504,1676994,1715869,1756564,1766592,1856544,1866484,
广东,联通,1302533,1311958,1322909,1454895,1462135,,1562595,1662505,1676995,1715880,1756565,1766593,1856545,1866485,
广东,联通,1302534,1311959,1322910,1454896,1462136,,1562596,1662506,1676996,1715881,1756566,1766594,1856546,1866486,
广东,联通,1302535,1311960,1322912,1454897,1462137,,1562597,1662507,1676997,1715882,1756567,1766595,1856547,1866487,
广东,联通,1302536,1311961,1322913,1454898,1462138,,1562598,1662508,1676998,1715883,1756568,1766596,1856548,1866488,
广东,联通,1302537,1311962,1322914,1454899,1462139,,1562599,1662509,1677020,1715884,1756569,1766597,1856549,1866489,
广东,联通,1302538,1311963,1322915,1454990,1462140,,1562600,1662510,1677660,1715885,1756570,1766598,1856550,1866490,
广东,联通,1302539,1311964,1322916,1454991,1462141,,1562601,1662511,1677662,1715886,1756571,1766599,1856551,1866491,
广东,联通,1302540,1311965,1322917,1454992,1462142,,1562602,1662512,1677663,1715887,1756572,1766600,1856552,1866492,
广东,联通,1302541,1311966,1322918,1454993,1462143,,1562603,1662513,1677668,1715888,1756573,1766601,1856553,1866493,
广东,联通,1302542,1311967,1322919,1454994,1462144,,1562604,1662514,1677750,1715889,1756574,1766602,1856554,1866494,
广东,联通,1302543,1311968,1322920,1454995,1462145,,1562605,1662515,1677751,1715960,1756575,1766603,1856555,1866495,
广东,联通,1302544,1311969,1322921,1454996,1462146,,1562606,1662516,1677752,1715961,1756576,1766604,1856556,1866496,
广东,联通,1302545,1311980,1322922,1454997,1462147,,1562607,1662517,1677753,1715962,1756577,1766605,1856557,1866497,
广东,联通,1302546,1311981,1322923,1454998,1462148,,1562608,1662518,1677754,1715963,1756578,1766606,1856558,1866498,
广东,联通,1302547,1311982,1322924,1454999,1462149,,1562609,1662519,1677755,1715964,1756579,1766607,1856559,1866499,
广东,联通,1302548,1311983,1322925,1455500,1462150,,1562610,1662520,1677756,1715965,1756580,1766608,1856560,1866500,
广东,联通,1302549,1311984,1322926,1455501,1462151,,1562611,1662521,1677757,1715966,1756581,1766609,1856561,1866501,
广东,联通,1302550,1311985,1322927,1455502,1462152,,1562612,1662522,1677758,1715967,1756582,1766610,1856562,1866502,
广东,联通,1302551,1311986,1322928,1455503,1462153,,1562613,1662523,1677759,1715968,1756583,1766611,1856563,1866503,
广东,联通,1302552,1311987,1322929,1455504,1462154,,1562614,1662524,1677760,1715969,1756584,1766612,1856564,1866504,
广东,联通,1302553,1311988,1322930,1455505,1462155,,1562615,1662525,1677762,1715990,1756585,1766613,1856565,1866505,
广东,联通,1302554,1311989,1322931,1455506,1462156,,1562616,1662526,1677763,1715991,1756586,1766614,1856566,1866506,
广东,联通,1302555,1312490,1322933,1455507,1462157,,1562617,1662527,1677766,1715992,1756587,1766615,1856567,1866507,
广东,联通,1302556,1312491,1322934,1455508,1462158,,1562618,1662528,1677768,1715993,1756588,1766616,1856568,1866508,
广东,联通,1302557,1312492,1322936,1455509,1462159,,1562619,1662529,1677769,1715994,1756589,1766617,1856569,1866509,
广东,联通,1302558,1312493,1322937,1455510,1462160,,1562620,1662530,1678120,1715995,1756590,1766618,1856570,1866510,
广东,联通,1302559,1312494,1322938,1455511,1462161,,1562621,1662531,1678204,1715996,1756591,1766619,1856571,1866511,
广东,联通,1302560,1312495,1322939,1455512,1462162,,1562622,1662532,1678207,1715997,1756592,1766620,1856572,1866512,
广东,联通,1302561,1312496,1322940,1455513,1462163,,1562623,1662533,1678212,1715998,1756593,1766621,1856573,1866513,
广东,联通,1302562,1312497,1322941,1455514,1462164,,1562624,1662534,1678220,1715999,1756594,1766622,1856574,1866514,
广东,联通,1302563,1312498,1322942,1455515,1462165,,1562625,1662535,1678227,1716030,1756595,1766623,1856575,1866515,
广东,联通,1302564,1312499,1322943,1455516,1462166,,1562626,1662536,1678245,1716031,1756596,1766624,1856576,1866516,
广东,联通,1302565,1312600,1322944,1455517,1462167,,1562627,1662537,1678375,1716032,1756597,1766625,1856577,1866517,
广东,联通,1302566,1312601,1322945,1455518,1462168,,1562628,1662538,1678376,1716033,1756598,1766626,1856578,1866518,
广东,联通,1302567,1312602,1322946,1455519,1462169,,1562629,1662539,1678377,1716034,1756599,1766627,1856579,1866519,
广东,联通,1302568,1312603,1322947,1455520,1462170,,1562630,1662540,1678378,1716035,1756600,1766628,1856580,1866520,
广东,联通,1302569,1312604,1322948,1455521,1462171,,1562631,1662541,1678379,1716036,1756601,1766629,1856581,1866521,
广东,联通,1302570,1312605,1322949,1455522,1462172,,1562632,1662542,1678380,1716037,1756602,1766630,1856582,1866522,
广东,联通,1302571,1312606,1322950,1455523,1462173,,1562633,1662543,1678381,1716038,1756603,1766631,1856583,1866523,
广东,联通,1302572,1312607,1322951,1455524,1462174,,1562634,1662544,1678382,1716039,1756604,1766632,1856584,1866524,
广东,联通,1302573,1312608,1322952,1455525,1462175,,1562635,1662545,1678620,1716040,1756605,1766633,1856585,1866525,
广东,联通,1302574,1312609,1322953,1455526,1462176,,1562636,1662546,1678646,1716041,1756606,1766634,1856586,1866526,
广东,联通,1302575,1312617,1322954,1455527,1462177,,1562637,1662547,1678673,1716042,1756607,1766635,1856587,1866527,
广东,联通,1302576,1312620,1322955,1455528,1462178,,1562638,1662548,1678780,1716043,1756608,1766636,1856588,1866528,
广东,联通,1302577,1312621,1322956,1455529,1462179,,1562639,1662549,1678855,1716044,1756609,1766637,1856589,1866529,
广东,联通,1302578,1312622,1322957,1455530,1462180,,1562640,1662550,1678885,1716045,1756610,1766638,1856590,1866530,
广东,联通,1302579,1312623,1322958,1455531,1462181,,1562641,1662551,1678890,1716046,1756611,1766639,1856591,1866531,
广东,联通,1302580,1312624,1322959,1455532,1462182,,1562642,1662552,1678892,1716047,1756612,1766640,1856592,1866532,
广东,联通,1302581,1312625,1322960,1455533,1462183,,1562643,1662553,1678896,1716048,1756613,1766641,1856593,1866533,
广东,联通,1302582,1312626,1322961,1455534,1462184,,1562644,1662554,1678920,1716049,1756614,1766642,1856594,1866534,
广东,联通,1302583,1312627,1322962,1455535,1462185,,1562645,1662555,1678934,1716080,1756615,1766643,1856595,1866535,
广东,联通,1302584,1312628,1322963,1455536,1462186,,1562646,1662556,1678942,1716081,1756616,1766644,1856596,1866536,
广东,联通,1302585,1312629,1322964,1455537,1462187,,1562647,1662557,1678943,1716082,1756617,1766645,1856597,1866537,
广东,联通,1302586,1312630,1322965,1455538,1462188,,1562648,1662558,1678947,1716083,1756618,1766646,1856598,1866538,
广东,联通,1302587,1312631,1322966,1455539,1462189,,1562649,1662559,1678964,1716084,1756619,1766647,1856599,1866539,
广东,联通,1302588,1312632,1322967,1455540,1462190,,1562650,1662560,1679020,1716085,1756620,1766648,1856600,1866540,
广东,联通,1302589,1312633,1322968,1455541,1462191,,1562651,1662561,1679660,1716086,1756621,1766649,1856601,1866541,
广东,联通,1302660,1312634,1322969,1455542,1462192,,1562652,1662562,1679662,1716087,1756622,1766650,1856602,1866542,
广东,联通,1302661,1312635,1322970,1455543,1462193,,1562653,1662563,1679663,1716088,1756623,1766651,1856603,1866543,
广东,联通,1302662,1312636,1322971,1455544,1462194,,1562654,1662564,1679668,1716089,1756624,1766652,1856604,1866544,
广东,联通,1302663,1312637,1322972,1455545,1462195,,1562655,1662565,1679750,1716480,1756625,1766653,1856605,1866545,
广东,联通,1302664,1312638,1322973,1455546,1462196,,1562656,1662566,1679751,1716481,1756626,1766654,1856606,1866546,
广东,联通,1302665,1312639,1322974,1455547,1462197,,1562657,1662567,1679752,1716482,1756627,1766655,1856607,1866547,
广东,联通,1302666,1312640,1322975,1455548,1462198,,1562658,1662568,1679753,1716483,1756628,1766656,1856608,1866548,
广东,联通,1302667,1312641,1322976,1455549,1462199,,1562659,1662569,1679754,1716484,1756629,1766657,1856609,1866549,
广东,联通,1302668,1312642,1322977,1455550,1462200,,1562660,1662570,1679755,1716485,1756630,1766658,1856610,1866550,
广东,联通,1302669,1312643,1322978,1455551,1462201,,1562661,1662571,1679756,1716486,1756631,1766659,1856611,1866551,
广东,联通,1302670,1312644,1322979,1455552,1462202,,1562662,1662572,1679757,1716487,1756632,1766660,1856612,1866552,
广东,联通,1302671,1312645,1322980,1455553,1462203,,1562663,1662573,1679758,1716488,1756633,1766661,1856613,1866553,
广东,联通,1302672,1312646,1322981,1455554,1462204,,1562664,1662574,1679759,1716489,1756634,1766662,1856614,1866554,
广东,联通,1302673,1312647,1322982,1455555,1462205,,1562665,1662575,1679760,1716750,1756635,1766663,1856615,1866555,
广东,联通,1302674,1312648,1322983,1455556,1462206,,1562666,1662576,1679762,1716751,1756636,1766664,1856616,1866556,
广东,联通,1302675,1312649,1322984,1455557,1462207,,1562667,1662577,1679763,1716752,1756637,1766665,1856617,1866557,
广东,联通,1302676,1312800,1322985,1455558,1462208,,1562668,1662578,1679766,1716753,1756638,1766666,1856618,1866558,
广东,联通,1302677,1312801,1322987,1455559,1462209,,1562669,1662579,1679768,1716754,1756639,1766667,1856619,1866559,
广东,联通,1302678,1312802,1322988,1455560,1462210,,1562670,1662580,1679769,1716755,1756640,1766668,1856620,1866560,
广东,联通,1302679,1312803,1322991,1455561,1462211,,1562671,1662581,,1716756,1756641,1766669,1856621,1866561,
广东,联通,1302680,1312804,1322992,1455562,1462212,,1562672,1662582,,1716757,1756642,1766670,1856622,1866562,
广东,联通,1302681,1312805,1322993,1455563,1462213,,1562673,1662583,,1716758,1756643,1766671,1856623,1866563,
广东,联通,1302682,1312806,1322994,1455564,1462214,,1562674,1662584,,1716759,1756644,1766672,1856624,1866564,
广东,联通,1302683,1312807,1322995,1455565,1462215,,1562675,1662585,,1716760,1756645,1766673,1856625,1866565,
广东,联通,1302684,1312808,1322996,1455566,1462216,,1562676,1662586,,1716761,1756646,1766674,1856626,1866566,
广东,联通,1302685,1312809,1322997,1455567,1462217,,1562677,1662587,,1716762,1756647,1766675,1856627,1866567,
广东,联通,1302686,1312810,1322998,1455568,1462218,,1562678,1662588,,1716763,1756648,1766676,1856628,1866568,
广东,联通,1302687,1312811,1322999,1455569,1462219,,1562679,1662589,,1716764,1756649,1766677,1856629,1866569,
广东,联通,1302688,1312812,1323200,1455570,1462220,,1562680,1662590,,1716765,1756650,1766678,1856630,1866570,
广东,联通,1302689,1312813,1323201,1455571,1462221,,1562681,1662591,,1716766,1756651,1766679,1856631,1866571,
广东,联通,1302790,1312814,1323202,1455572,1462222,,1562682,1662592,,1716767,1756652,1766680,1856632,1866572,
广东,联通,1302791,1312815,1323203,1455573,1462223,,1562683,1662593,,1716768,1756653,1766681,1856633,1866573,
广东,联通,1302792,1312816,1323204,1455574,1462224,,1562684,1662594,,1716769,1756654,1766682,1856634,1866574,
广东,联通,1302793,1312817,1323205,1455575,1462225,,1562685,1662595,,1716780,1756655,1766683,1856635,1866575,
广东,联通,1302794,1312818,1323206,1455576,1462226,,1562686,1662596,,1716781,1756656,1766684,1856636,1866576,
广东,联通,1302795,1312819,1323207,1455577,1462227,,1562687,1662597,,1716782,1756657,1766685,1856637,1866577,
广东,联通,1302796,1312820,1323208,1455578,1462228,,1562688,1662598,,1716783,1756658,1766686,1856638,1866578,
广东,联通,1302797,1312821,1323209,1455579,1462229,,1562689,1662599,,1716784,1756659,1766687,1856639,1866579,
广东,联通,1302798,1312822,1323210,1455580,1462230,,1562690,1662600,,1716785,1756660,1766688,1856640,1866580,
广东,联通,1302799,1312823,1323211,1455581,1462231,,1562691,1662601,,1716786,1756661,1766689,1856641,1866581,
广东,联通,1302880,1312824,1323212,1455582,1462232,,1562692,1662602,,1716787,1756662,1766690,1856642,1866582,
广东,联通,1302881,1312825,1323213,1455583,1462233,,1562693,1662603,,1716788,1756663,1766691,1856643,1866583,
广东,联通,1302882,1312826,1323214,1455584,1462234,,1562694,1662604,,1716789,1756664,1766692,1856644,1866584,
广东,联通,1302883,1312827,1323215,1455585,1462235,,1562695,1662605,,1716860,1756665,1766693,1856645,1866585,
广东,联通,1302884,1312828,1323216,1455586,1462236,,1562696,1662606,,1716861,1756666,1766694,1856646,1866586,
广东,联通,1302885,1312829,1323217,1455587,1462237,,1562697,1662607,,1716862,1756667,1766695,1856647,1866587,
广东,联通,1302886,1312830,1323218,1455588,1462238,,1562698,1662608,,1716863,1756668,1766696,1856648,1866588,
广东,联通,1302887,1312831,1323219,1455589,1462239,,1562699,1662609,,1716864,1756669,1766697,1856649,1866589,
广东,联通,1302888,1312832,1323220,1455590,1462240,,1562700,1662610,,1716865,1756670,1766698,1856650,1866590,
广东,联通,1302889,1312833,1323221,1455591,1462241,,1562701,1662611,,1716866,1756671,1766699,1856651,1866591,
广东,联通,1303010,1312834,1323222,1455592,1462242,,1562702,1662612,,1716867,1756672,1767500,1856652,1866592,
广东,联通,1303011,1312835,1323223,1455593,1462243,,1562703,1662613,,1716868,1756673,1767501,1856653,1866593,
广东,联通,1303012,1312836,1323224,1455594,1462244,,1562704,1662614,,1716869,1756674,1767502,1856654,1866594,
广东,联通,1303013,1312837,1323225,1455595,1462245,,1562705,1662615,,1716880,1756675,1767503,1856655,1866595,
广东,联通,1303014,1312838,1323226,1455596,1462246,,1562706,1662616,,1716881,1756676,1767504,1856656,1866596,
广东,联通,1303015,1312839,1323227,1455597,1462247,,1562707,1662617,,1716882,1756677,1767505,1856657,1866597,
广东,联通,1303016,1312840,1323228,1455598,1462248,,1562708,1662618,,1716883,1756678,1767506,1856658,1866598,
广东,联通,1303017,1312841,1323229,1455599,1462249,,1562709,1662619,,1716884,1756679,1767507,1856659,1866599,
广东,联通,1303018,1312842,1323230,1455600,1462250,,1562710,1662620,,1716885,1756680,1767508,1856660,1866600,
广东,联通,1303019,1312843,1323231,1455601,1462251,,1562711,1662621,,1716886,1756681,1767509,1856661,1866601,
广东,联通,1303020,1312844,1323232,1455602,1462252,,1562712,1662622,,1716887,1756682,1767510,1856662,1866602,
广东,联通,1303021,1312845,1323233,1455603,1462253,,1562713,1662623,,1716888,1756683,1767511,1856663,1866603,
广东,联通,1303022,1312846,1323234,1455604,1462254,,1562714,1662624,,1716889,1756684,1767512,1856664,1866604,
广东,联通,1303023,1312847,1323235,1455605,1462255,,1562715,1662625,,1716960,1756685,1767513,1856665,1866605,
广东,联通,1303024,1312848,1323236,1455606,1462256,,1562716,1662626,,1716961,1756686,1767514,1856666,1866606,
广东,联通,1303025,1312849,1323237,1455607,1462257,,1562717,1662627,,1716962,1756687,1767515,1856667,1866607,
广东,联通,1303026,1312850,1323238,1455608,1462258,,1562718,1662628,,1716963,1756688,1767516,1856668,1866608,
广东,联通,1303027,1312851,1323239,1455609,1462259,,1562719,1662629,,1716964,1756689,1767517,1856669,1866609,
广东,联通,1303028,1312852,1323240,1455610,1462260,,1562720,1662630,,1716965,1756690,1767518,1856670,1866610,
广东,联通,1303029,1312853,1323241,1455611,1462261,,1562721,1662631,,1716966,1756691,1767519,1856671,1866611,
广东,联通,1303570,1312854,1323242,1455612,1462262,,1562722,1662632,,1716967,1756692,1767520,1856672,1866612,
广东,联通,1303571,1312855,1323243,1455613,1462263,,1562723,1662633,,1716968,1756693,1767521,1856673,1866613,
广东,联通,1303572,1312856,1323244,1455614,1462264,,1562724,1662634,,1716969,1756694,1767522,1856674,1866614,
广东,联通,1303573,1312857,1323245,1455615,1462265,,1562725,1662635,,1716990,1756695,1767523,1856675,1866615,
广东,联通,1303574,1312858,1323246,1455616,1462266,,1562726,1662636,,1716991,1756696,1767524,1856676,1866616,
广东,联通,1303575,1312859,1323247,1455617,1462267,,1562727,1662637,,1716992,1756697,1767525,1856677,1866617,
广东,联通,1303576,1312860,1323248,1455618,1462268,,1562728,1662638,,1716993,1756698,1767526,1856678,1866618,
广东,联通,1303577,1312861,1323249,1455619,1462269,,1562729,1662639,,1716994,1756699,1767527,1856679,1866619,
广东,联通,1303578,1312862,1323250,1455620,1462270,,1562730,1662640,,1716995,1757500,1767528,1856680,1866620,
广东,联通,1303579,1312863,1323251,1455621,1462271,,1562731,1662641,,1716996,1757501,1767529,1856681,1866621,
广东,联通,1303580,1312864,1323252,1455622,1462272,,1562732,1662642,,1716997,1757502,1767530,1856682,1866622,
广东,联通,1303581,1312865,1323253,1455623,1462273,,1562733,1662643,,1716998,1757503,1767531,1856683,1866623,
广东,联通,1303582,1312866,1323254,1455624,1462274,,1562734,1662644,,1716999,1757504,1767532,1856684,1866624,
广东,联通,1303583,1312867,1323255,1455625,1462275,,1562735,1662645,,1717030,1757505,1767533,1856685,1866625,
广东,联通,1303584,1312868,1323256,1455626,1462276,,1562736,1662646,,1717031,1757506,1767534,1856686,1866626,
广东,联通,1303585,1312869,1323257,1455627,1462277,,1562737,1662647,,1717032,1757507,1767535,1856687,1866627,
广东,联通,1303586,1312870,1323258,1455628,1462278,,1562738,1662648,,1717033,1757508,1767536,1856688,1866628,
广东,联通,1303587,1312871,1323259,1455629,1462279,,1562739,1662649,,1717034,1757509,1767537,1856689,1866629,
广东,联通,1303589,1312872,1323260,1455630,1462280,,1562740,1662650,,1717035,1757510,1767538,1856690,1866630,
广东,联通,1303880,1312873,1323261,1455631,1462281,,1562741,1662651,,1717036,1757511,1767539,1856691,1866631,
广东,联通,1303881,1312874,1323262,1455632,1462282,,1562742,1662652,,1717037,1757512,1767540,1856692,1866632,
广东,联通,1303882,1312875,1323263,1455633,1462283,,1562743,1662653,,1717038,1757513,1767541,1856693,1866633,
广东,联通,1303883,1312876,1323264,1455634,1462284,,1562744,1662654,,1717039,1757514,1767542,1856694,1866634,
广东,联通,1303884,1312877,1323265,1455635,1462285,,1562745,1662655,,1717040,1757515,1767543,1856695,1866635,
广东,联通,1303885,1312878,1323266,1455636,1462286,,1562746,1662656,,1717041,1757516,1767544,1856696,1866636,
广东,联通,1303886,1312879,1323267,1455637,1462287,,1562747,1662657,,1717042,1757517,1767545,1856697,1866637,
广东,联通,1303887,1312880,1323268,1455638,1462288,,1562748,1662658,,1717043,1757518,1767546,1856698,1866638,
广东,联通,1303888,1312881,1323269,1455639,1462289,,1562749,1662659,,1717044,1757519,1767547,1856699,1866639,
广东,联通,1303889,1312882,1323270,1455640,1462290,,1562750,1662660,,1717045,1757520,1767548,1857500,1866640,
广东,联通,1304080,1312883,1323271,1455641,1462291,,1562751,1662661,,1717046,1757521,1767549,1857501,1866641,
广东,联通,1304081,1312884,1323272,1455642,1462292,,1562752,1662662,,1717047,1757522,1767550,1857502,1866642,
广东,联通,1304082,1312885,1323273,1455643,1462293,,1562753,1662663,,1717048,1757523,1767551,1857503,1866643,
广东,联通,1304083,1312886,1323274,1455644,1462294,,1562754,1662664,,1717049,1757524,1767552,1857504,1866644,
广东,联通,1304084,1312887,1323275,1455645,1462295,,1562755,1662665,,1717080,1757525,1767553,1857505,1866645,
广东,联通,1304085,1312888,1323276,1455646,1462296,,1562756,1662666,,1717081,1757526,1767554,1857506,1866646,
广东,联通,1304086,1312889,1323277,1455647,1462297,,1562757,1662667,,1717082,1757527,1767555,1857507,1866647,
广东,联通,1304087,1312890,1323278,1455648,1462298,,1562758,1662668,,1717083,1757528,1767556,1857508,1866648,
广东,联通,1304088,1312891,1323279,1455649,1462299,,1562759,1662669,,1717084,1757529,1767557,1857509,1866649,
广东,联通,1304089,1312892,1323280,1455650,1462300,,1562760,1662670,,1717085,1757530,1767558,1857510,1866650,
