省份,运营商,133 号段,141 号段,149 号段,153 号段,162 号段,173 号段,174 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
广东,电信,1331085,,,1530305,,1730765,,1770865,1800302,1810755,1890295,1902237,1912035,1932875,1990305
广东,电信,1331086,,,1530306,,1730766,,1770866,1800303,1810756,1890296,1902238,1912036,1932876,1990306
广东,电信,1331087,,,1530307,,1730767,,1770867,1800304,1810757,1890297,1902239,1912037,1932877,1990307
广东,电信,1331088,,,1530308,,1730768,,1770868,1800305,1810758,1890298,1902240,1912038,1932878,1990308
广东,电信,1331089,,,1530309,,1730769,,1770869,1800306,1810759,1890299,1902241,1912039,1932879,1990769
广东,电信,1331280,,,1530750,,1730820,,1771880,1800307,1810760,1890300,1902242,1912040,1932880,1992410
广东,电信,1331281,,,1530751,,1730821,,1771881,1800308,1810761,1890301,1902243,1912041,1932881,1992411
广东,电信,1331282,,,1530752,,1730822,,1771882,1800309,1810762,1890302,1902244,1912042,1932882,1992412
广东,电信,1331283,,,1530753,,1730823,,1771883,1800750,1810763,1890303,1902245,1912043,1932883,1992413
广东,电信,1331284,,,1530754,,1730824,,1771884,1800751,1810764,1890304,1902246,1912044,1932884,1992414
广东,电信,1331285,,,1530755,,1730825,,1771885,1800752,1810765,1890305,1902247,1912045,1932885,1992415
广东,电信,1331286,,,1530756,,1730826,,1771886,1800753,1810766,1890306,1902248,1912046,1932886,1992416
广东,电信,1331287,,,1530757,,1730827,,1771887,1800754,1810767,1890307,1902249,1912047,1932887,1992417
广东,电信,1331288,,,1530758,,1730828,,1771888,1800755,1810768,1890308,1902250,1912048,1932888,1992418
广东,电信,1331289,,,1530759,,1730829,,1771889,1800756,1810769,1890309,1902251,1912049,1932889,1992419
广东,电信,1331290,,,1530760,,1730860,,1772200,1800757,1811870,1892200,1902252,1912050,1932890,1992420
广东,电信,1331291,,,1530761,,1730861,,1772201,1800758,1811871,1892201,1902253,1912051,1932891,1992421
广东,电信,1331292,,,1530762,,1730862,,1772202,1800759,1811872,1892202,1902254,1912052,1932892,1992422
广东,电信,1331293,,,1530763,,1730863,,1772203,1800760,1811873,1892203,1902255,1912053,1932893,1992423
广东,电信,1331294,,,1530764,,1730864,,1772204,1800761,1811874,1892204,1902256,1912054,1932894,1992424
广东,电信,1331295,,,1530765,,1730865,,1772205,1800762,1811875,1892205,1902257,1912055,1932895,1992425
广东,电信,1331296,,,1530766,,1730866,,1772206,1800763,1811876,1892206,1902258,1912056,1932896,1992426
广东,电信,1331297,,,1530767,,1730867,,1772207,1800764,1811877,1892207,1902259,1912057,1932897,1992427
