省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
河北,电信,1331317,1532430,1623029,1732078,1771327,1800338,1813126,1893128,1903038,1913128,1931488,1991238
河北,电信,1331318,1532431,1623030,1732079,1771328,1800339,1813127,1893129,1903039,1913129,1931489,1991239
河北,电信,1331319,1532432,1623031,1732080,1771329,1803100,1813128,1893130,1903040,1913130,1931490,1991300
河北,电信,1331320,1532433,1623032,1732081,1771650,1803101,1813129,1893131,1903041,1913131,1931491,1991301
河北,电信,1331321,1532435,1623033,1732082,1771651,1803102,1813130,1893132,1903042,1913132,1931492,1991302
河北,电信,1331322,1532436,1623034,1732083,1771652,1803103,1813131,1893133,1903043,1913133,1931493,1991303
河北,电信,1331323,1532438,1623035,1732084,1771653,1803104,1813132,1893134,1903044,1913134,1931494,1991304
河北,电信,1331324,1532439,1623036,1732085,1771654,1803105,1813133,1893135,1903045,1913135,1931495,1991305
河北,电信,1331325,1533101,1623037,1732086,1771655,1803106,1813134,1893136,1903046,1913136,1931496,1991306
河北,电信,1331326,1533105,1623038,1732087,1771656,1803107,1813135,1893137,1903047,1913137,1931497,1991307
河北,电信,1331327,1533106,1623039,1732088,1771657,1803108,1813136,1893138,1903048,1913138,1931498,1991308
河北,电信,1331328,1533310,1623050,1732089,1771658,1803109,1813137,1893139,1903049,1913139,1931499,1991309
河北,电信,1331329,1533311,1623051,1732090,1771659,1803110,1813138,1893140,1903050,1913140,1931600,1993000
河北,电信,1331330,1533312,1623052,1732091,1771710,1803111,1813139,1893141,1903051,1913141,1931601,1993001
河北,电信,1331331,1533313,1623053,1732092,1771711,1803112,1813140,1893142,1903052,1913142,1931602,1993002
河北,电信,1331332,1533314,1623054,1732093,1771712,1803113,1813141,1893143,1903053,1913143,1931603,1993003
河北,电信,1331333,1533315,1623055,1732094,1771713,1803114,1813142,1893144,1903054,1913144,1931604,1993004
河北,电信,1331334,1533316,1623056,1732095,1771714,1803115,1813143,1893145,1903055,1913145,1931605,1993005
河北,电信,1331335,1533317,1623057,1732096,1771715,1803116,1813144,1893146,1903056,1913146,1931606,1993006
河北,电信,1331336,1533318,1623058,1732097,1771716,1803117,1813145,1893147,1903057,1913147,1931607,1993007
河北,电信,1331337,1533319,1623059,1732098,1771717,1803118,1813146,1893148,1903058,1913148,1931608,1993008
河北,电信,1331338,1533320,1623060,1732099,1771718,1803119,1813147,1893149,1903059,1913149,1931609,1993009
河北,电信,1331339,1533321,1623061,1732520,1771719,1803120,1813148,1893150,1903060,1913150,1932200,1993020
河北,电信,1331500,1533322,1623062,1732521,1771770,1803121,1813149,1893151,1903061,1913151,1932201,1993021
河北,电信,1331501,1533323,1623063,1732522,1771771,1803122,1813150,1893152,1903062,1913152,1932202,1993022
河北,电信,1331502,1533324,1623064,1732523,1771772,1803123,1813151,1893153,1903063,1913153,1932203,1993023
河北,电信,1331503,1533325,1623065,1732524,1771773,1803124,1813152,1893154,1903064,1913154,1932204,1993024
河北,电信,1331504,1533326,1623066,1732525,1771774,1803125,1813153,1893155,1903065,1913155,1932205,1993025
河北,电信,1331505,1533327,1623067,1732526,1771775,1803126,1813154,1893156,1903066,1913156,1932206,1993026
河北,电信,1331506,1533328,1623068,1732527,1771776,1803127,1813155,1893157,1903067,1913157,1932207,1993027
河北,电信,1331507,1533329,1623069,1732528,1771777,1803128,1813156,1893158,1903068,1913158,1932208,1993028
河北,电信,1331508,1533330,1623070,1732529,1771778,1803129,1813157,1893159,1903069,1913159,1932209,1993029
河北,电信,1331509,1533331,1623071,1732530,1771779,1803130,1813158,1893160,1903070,1913160,1932210,1993030
河北,电信,1331510,1533332,1623072,1732531,1772550,1803131,1813159,1893161,1903071,1913161,1932211,1993031
河北,电信,1331511,1533333,1623073,1732532,1772551,1803132,1813160,1893162,1903072,1913162,1932212,1993032
