省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
河南,电信,1332379,1532480,1623730,1732480,1771630,1803720,1813478,1893720,1903409,1913720,1933720,1991332
河南,电信,1332380,1532481,1623731,1732481,1771631,1803721,1813479,1893721,1903410,1913721,1933721,1991333
河南,电信,1332381,1532482,1623732,1732482,1771632,1803722,1813560,1893722,1903411,1913722,1933722,1991334
河南,电信,1332382,1532483,1623733,1732483,1771633,1803723,1813561,1893723,1903412,1913723,1933723,1991335
河南,电信,1332383,1532484,1623734,1732484,1771634,1803724,1813562,1893724,1903413,1913724,1933724,1991336
河南,电信,1332384,1532485,1623735,1732485,1771635,1803725,1813563,1893725,1903414,1913725,1933725,1991337
河南,电信,1332385,1532486,1623736,1732486,1771636,1803726,1813564,1893726,1903415,1913726,1933726,1991338
河南,电信,1332386,1532487,1623737,1732487,1771637,1803727,1813565,1893727,1903416,1913727,1933727,1991339
河南,电信,1332387,1532488,1623738,1732488,1771638,1803728,1813566,1893728,1903417,1913728,1933728,1991340
河南,电信,1332388,1532489,1623739,1732489,1771639,1803729,1813567,1893729,1903418,1913729,1933729,1991341
河南,电信,1332389,1532490,1623740,1732490,1771900,1803730,1813568,1893730,1903419,1913730,1933730,1991342
河南,电信,1332390,1532491,1623741,1732491,1771901,1803731,1813569,1893731,1903420,1913731,1933731,1991343
河南,电信,1332391,1532492,1623742,1732492,1771902,1803732,1813570,1893732,1903421,1913732,1933732,1991344
河南,电信,1332392,1532493,1623743,1732493,1771903,1803733,1813571,1893733,1903422,1913733,1933733,1991345
河南,电信,1332393,1532494,1623744,1732494,1771904,1803734,1813572,1893734,1903423,1913734,1933734,1991346
河南,电信,1332394,1532495,1623745,1732495,1771905,1803735,1813573,1893735,1903424,1913735,1933735,1991347
河南,电信,1332395,1532496,1623746,1732496,1771906,1803736,1813574,1893736,1903425,1913736,1933736,1991348
河南,电信,1332396,1532497,1623747,1732497,1771907,1803737,1813575,1893737,1903426,1913737,1933737,1991349
河南,电信,1332397,1532498,1623748,1732498,1771908,1803738,1813576,1893738,1903427,1913738,1933738,1991350
河南,电信,1332398,1532499,1623749,1732499,1771909,1803739,1813577,1893739,1903428,1913739,1933739,1991351
河南,电信,1332399,1533120,1623750,1732620,1771910,1803740,1813578,1893740,1903429,1913740,1933740,1991352
河南,电信,1333360,1533121,1623751,1732621,1771911,1803741,1813579,1893741,1903650,1913741,1933741,1991353
河南,电信,1333361,1533125,1623752,1732622,1771912,1803742,1813700,1893742,1903651,1913742,1933742,1991354
河南,电信,1333362,1533126,1623753,1732623,1771913,1803743,1813701,1893743,1903652,1913743,1933743,1991355
河南,电信,1333363,1533370,1623754,1732624,1771914,1803744,1813702,1893744,1903653,1913744,1933744,1991356
河南,电信,1333364,1533371,1623755,1732625,1771915,1803745,1813703,1893745,1903654,1913745,1933745,1991357
河南,电信,1333365,1533372,1623756,1732626,1771916,1803746,1813704,1893746,1903655,1913746,1933746,1991358
河南,电信,1333366,1533373,1623757,1732627,1771917,1803747,1813705,1893747,1903656,1913747,1933747,1991359
河南,电信,1333367,1533374,1623758,1732628,1771918,1803748,1813706,1893748,1903657,1913748,1933748,1991360
河南,电信,1333368,1533375,1623759,1732629,1771919,1803749,1813707,1893749,1903658,1913749,1933749,1991361
河南,电信,1333369,1533376,1623760,1732910,1771920,1803750,1813708,1893750,1903659,1913750,1933750,1991362
河南,电信,1333370,1533377,1623761,1732911,1771921,1803751,1813709,1893751,1903670,1913751,1933751,1991363
河南,电信,1333371,1533378,1623762,1732912,1771922,1803752,1813710,1893752,1903671,1913752,1933752,1991364
河南,电信,1333372,1533379,1623763,1732913,1771923,1803753,1813711,1893753,1903672,1913753,1933753,1991365
河南,电信,1333373,1533380,1623764,1732914,1771924,1803754,1813712,1893754,1903673,1913754,1933754,1991366
河南,电信,1333374,1533381,1623765,1732915,1771925,1803755,1813713,1893755,1903674,1913755,1933755,1991367
河南,电信,1333375,1533382,1623766,1732916,1771926,1803756,1813714,1893756,1903675,1913756,1933756,1991368
河南,电信,1333376,1533383,1623767,1732917,1771927,1803757,1813715,1893757,1903676,1913757,1933757,1991369
河南,电信,1333377,1533384,1623768,1732918,1771928,1803758,1813716,1893758,1903677,1913758,1933758,1991370
河南,电信,1333378,1533385,1623769,1732919,1771929,1803759,1813717,1893759,1903678,1913759,1933759,1991371
河南,电信,1333379,1533386,1623770,1732920,1771980,1803760,1813718,1893760,1903679,1913760,1933760,1991372
河南,电信,1333380,1533387,1623771,1732921,1771981,1803761,1813719,1893761,1903680,1913761,1933761,1991373
河南,电信,1333381,1533388,1623772,1732922,1771982,1803762,1813720,1893762,1903681,1913762,1933762,1991374
河南,电信,1333382,1533389,1623773,1732923,1771983,1803763,1813721,1893763,1903682,1913763,1933763,1991375
河南,电信,1333383,1533390,1623774,1732924,1771984,1803764,1813722,1893764,1903683,1913764,1933764,1991376
河南,电信,1333384,1533391,1623775,1732925,1771985,1803765,1813723,1893765,1903684,1913765,1933765,1991377
河南,电信,1333385,1533392,1623776,1732926,1771986,1803766,1813724,1893766,1903685,1913766,1933766,1991378
河南,电信,1333386,1533393,1623778,1732927,1771987,1803767,1813725,1893767,1903686,1913767,1933767,1991379
河南,电信,1333387,1533394,1623779,1732928,1771988,1803768,1813726,1893768,1903687,1913768,1933768,1991380
河南,电信,1333388,1533395,1623780,1732929,1771989,1803769,1813727,1893769,1903688,1913769,1933769,1991381
河南,电信,1333389,1533396,1623781,1732930,1771990,1803770,1813728,1893770,1903689,1913770,1933770,1991382
