省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
河南,联通,1301478,1312324,1321320,1452350,1551420,1561720,1661390,1671286,1710470,1751320,1761320,1853020,1862370,1963844
河南,联通,1301479,1312370,1321321,1452351,1551421,1561721,1661391,1671287,1710471,1751321,1761321,1853021,1862371,1963845
河南,联通,1301550,1312371,1321322,1452352,1551422,1561722,1661392,1671288,1710472,1751322,1761322,1853022,1862372,1963846
河南,联通,1301551,1312372,1321323,1452353,1551423,1561723,1661393,1671289,1710473,1751323,1761323,1853023,1862373,1963847
河南,联通,1301552,1312373,1321324,1452354,1551424,1561724,1661394,1671290,1710474,1751324,1761324,1853024,1862374,1963848
河南,联通,1301553,1312374,1321325,1452355,1551425,1561725,1661395,1671291,1710475,1751325,1761325,1853025,1862375,1963849
河南,联通,1301554,1312375,1321326,1452356,1551426,1561726,1661396,1671292,1710476,1751326,1761326,1853026,1862376,1963850
河南,联通,1301555,1312376,1321327,1452357,1551427,1561727,1661397,1671293,1710477,1751327,1761327,1853027,1862377,1963851
河南,联通,1301556,1312377,1321328,1452358,1551428,1561728,1661398,1671294,1710478,1751328,1761328,1853028,1862378,1963852
河南,联通,1301557,1312378,1321329,1452359,1551429,1561729,1661399,1671295,1710479,1751329,1761329,1853029,1862379,1963853
河南,联通,1301558,1312379,1321330,1454200,1551430,1561730,1662700,1671296,1710480,1751330,1761330,1853030,1862380,1963854
河南,联通,1301559,1312403,1321331,1454201,1551431,1561731,1662701,1671297,1710481,1751331,1761331,1853031,1862381,1963855
河南,联通,1301750,1312405,1321332,1454202,1551432,1561732,1662702,1671298,1710482,1751332,1761332,1853032,1862382,1963856
河南,联通,1301751,1312440,1321333,1454203,1551433,1561733,1662703,1671299,1710483,1751333,1761333,1853033,1862383,1963857
河南,联通,1301752,1312441,1321334,1454204,1551434,1561734,1662704,1671370,1710484,1751334,1761334,1853034,1862384,1963858
河南,联通,1301753,1312442,1321335,1454205,1551435,1561735,1662705,1671371,1710485,1751335,1761335,1853035,1862385,1963859
河南,联通,1301754,1312443,1321336,1454206,1551436,1561736,1662706,1671372,1710486,1751336,1761336,1853036,1862386,1963860
河南,联通,1301755,1312444,1321337,1454207,1551437,1561737,1662707,1671373,1710487,1751337,1761337,1853037,1862387,1963861
河南,联通,1301756,1313700,1321338,1454208,1551438,1561738,1662708,1671374,1710488,1751338,1761338,1853038,1862388,1963862
河南,联通,1301757,1313701,1321339,1454209,1551439,1561739,1662709,1671375,1710489,1751339,1761339,1853039,1862389,1963863
河南,联通,1301758,1313702,1321340,1454210,1551440,1561740,1662710,1671376,1710490,1751340,1761340,1853040,1862390,1963864
河南,联通,1301759,1313703,1321341,1454211,1551441,1561741,1662711,1671377,1710491,1751341,1761341,1853041,1862391,1963865
河南,联通,1301760,1313704,1321342,1454212,1551442,1561742,1662712,1671378,1710492,1751342,1761342,1853042,1862392,1963866
河南,联通,1301761,1313705,1321343,1454213,1551443,1561743,1662713,1671379,1710493,1751343,1761343,1853043,1862393,1963867
河南,联通,1301762,1313706,1321344,1454214,1551444,1561744,1662714,1671390,1710494,1751344,1761344,1853044,1862394,1963868
河南,联通,1301763,1313707,1321345,1454215,1551445,1561745,1662715,1671391,1710495,1751345,1761345,1853045,1862395,1963869
河南,联通,1301764,1313708,1321346,1454216,1551446,1561746,1662716,1671392,1710496,1751346,1761346,1853046,1862396,1963870
河南,联通,1301765,1313709,1321347,1454217,1551447,1561747,1662717,1671393,1710497,1751347,1761347,1853047,1862397,1963871
河南,联通,1301766,1313710,1321348,1454218,1551448,1561748,1662718,1671394,1710498,1751348,1761348,1853048,1862398,1963872
河南,联通,1301767,1313711,1321349,1454219,1551449,1561749,1662719,1671395,1710499,1751349,1761349,1853049,1862399,1963873
河南,联通,1301768,1313712,1321350,1454860,1551450,1561750,1662720,1671396,1710500,1751350,1761350,1853050,1862470,1963874
河南,联通,1301769,1313713,1321351,1454861,1551451,1561751,1662721,1671397,1710501,1751351,1761351,1853051,1862471,1963875
河南,联通,1302750,1313714,1321352,1454862,1551452,1561752,1662722,1671398,1710502,1751352,1761352,1853052,1862472,1963876
河南,联通,1302751,1313715,1321353,1454863,1551453,1561753,1662723,1671399,1710503,1751353,1761353,1853053,1862473,1963877
河南,联通,1302752,1313716,1321354,1454864,1551454,1561754,1662724,1671620,1710504,1751354,1761354,1853054,1862474,1963878
河南,联通,1302753,1313717,1321355,1454865,1551455,1561755,1662725,1671621,1710505,1751355,1761355,1853055,1862475,1963879
河南,联通,1302754,1313718,1321356,1454866,1551456,1561756,1662726,1671622,1710506,1751356,1761356,1853056,1862476,1963900
河南,联通,1302755,1313719,1321357,1454867,1551457,1561757,1662727,1671623,1710507,1751357,1761357,1853057,1862477,1963901
河南,联通,1302756,1313720,1321358,1454868,1551458,1561758,1662728,1671624,1710508,1751358,1761358,1853058,1862478,1963902
河南,联通,1302757,1313721,1321359,1454869,1551459,1561759,1662729,1671625,1710509,1751359,1761359,1853059,1862479,1963903
河南,联通,1302758,1313722,1321360,1458400,1551460,1561760,1662730,1671626,1710510,1751360,1761360,1853060,1862480,1963904
河南,联通,1302759,1313723,1321361,1458401,1551461,1561761,1662731,1671627,1710511,1751361,1761361,1853061,1862481,1963905
河南,联通,1302760,1313724,1321362,1458402,1551462,1561762,1662732,1671628,1710512,1751362,1761362,1853062,1862482,1963906
河南,联通,1302761,1313725,1321363,1458403,1551463,1561763,1662733,1671629,1710513,1751363,1761363,1853063,1862483,1963907
河南,联通,1302762,1313726,1321364,1458404,1551464,1561764,1662734,1671640,1710514,1751364,1761364,1853064,1862484,1963908
河南,联通,1302763,1313727,1321365,1458405,1551465,1561765,1662735,1671641,1710515,1751365,1761365,1853065,1862485,1963909
河南,联通,1302764,1313728,1321366,1458406,1551466,1561766,1662736,1671642,1710516,1751366,1761366,1853066,1862486,1963910
河南,联通,1302765,1313729,1321367,1458407,1551467,1561767,1662737,1671643,1710517,1751367,1761367,1853067,1862487,1963911
河南,联通,1302766,1313730,1321368,1458408,1551468,1561768,1662738,1671644,1710518,1751368,1761368,1853068,1862488,1963912
河南,联通,1302767,1313731,1321369,1458409,1551469,1561769,1662739,1671645,1710519,1751369,1761369,1853069,1862489,1963913
河南,联通,1302768,1313732,1321370,1458410,1551470,1561770,1662740,1671646,1710520,1751370,1761370,1853070,1862490,1963914
河南,联通,1302769,1313733,1321371,1458411,1551471,1561771,1662741,1671647,1710521,1751371,1761371,1853071,1862491,1963915
河南,联通,1302770,1313734,1321372,1458412,1551472,1561772,1662742,1671648,1710522,1751372,1761372,1853072,1862492,1963916
河南,联通,1302771,1313735,1321373,1458413,1551473,1561773,1662743,1671649,1710523,1751373,1761373,1853073,1862493,1963917
河南,联通,1302772,1313736,1321374,1458414,1551474,1561774,1662744,1671650,1710524,1751374,1761374,1853074,1862494,1963918
河南,联通,1302773,1313737,1321375,1458415,1551475,1561775,1662745,1671651,1710525,1751375,1761375,1853075,1862495,1963919
河南,联通,1302774,1313738,1321376,1458416,1551476,1561776,1662746,1671652,1710526,1751376,1761376,1853076,1862496,1963920
河南,联通,1302775,1313739,1321377,1458417,1551477,1561777,1662747,1671653,1710527,1751377,1761377,1853077,1862497,1963921
河南,联通,1302776,1313740,1321378,1458418,1551478,1561778,1662748,1671654,1710528,1751378,1761378,1853078,1862498,1963922
河南,联通,1302777,1313741,1321379,1458419,1551479,1561779,1662749,1671655,1710529,1751379,1761379,1853079,1862499,1963923
河南,联通,1302778,1313742,1321380,1458420,1551480,1561780,1662750,1671656,1710530,1751380,1761380,1853080,1862530,1963924
河南,联通,1302779,1313743,1321381,1458421,1551481,1561781,1662751,1671657,1710531,1751381,1761381,1853081,1862531,1963925
河南,联通,1303030,1313744,1321382,1458422,1551482,1561782,1662752,1671658,1710532,1751382,1761382,1853082,1862532,1963926
河南,联通,1303031,1313745,1321383,1458423,1551483,1561783,1662753,1671659,1710533,1751383,1761383,1853083,1862533,1963927
河南,联通,1303032,1313746,1321384,1458424,1551484,1561784,1662754,1671660,1710534,1751384,1761384,1853084,1862534,1963928
河南,联通,1303033,1313747,1321385,1458425,1551485,1561785,1662755,1671661,1710535,1751385,1761385,1853085,1862535,1963929
河南,联通,1303034,1313748,1321386,1458426,1551486,1561786,1662756,1671662,1710536,1751386,1761386,1853086,1862536,1963930
河南,联通,1303035,1313749,1321387,1458427,1551487,1561787,1662757,1671663,1710537,1751387,1761387,1853087,1862537,1963931
河南,联通,1303036,1313750,1321388,1458428,1551488,1561788,1662758,1671664,1710538,1751388,1761388,1853088,1862538,1963932
河南,联通,1303037,1313751,1321389,1458429,1551489,1561789,1662759,1671665,1710539,1751389,1761389,1853089,1862539,1963933
河南,联通,1303038,1313752,1321390,1458430,1551490,1561790,1662760,1671666,1710540,1751390,1761390,1853090,1862540,1963934
河南,联通,1303039,1313753,1321391,1458431,1551491,1561791,1662761,1671667,1710541,1751391,1761391,1853091,1862541,1963935
河南,联通,1303370,1313754,1321392,1458432,1551492,1561792,1662762,1671668,1710542,1751392,1761392,1853092,1862542,1963936
河南,联通,1303371,1313755,1321393,1458433,1551493,1561793,1662763,1671669,1710543,1751393,1761393,1853093,1862543,1963937
河南,联通,1303372,1313756,1321394,1458434,1551494,1561794,1662764,1671670,1710544,1751394,1761394,1853094,1862544,1963938
河南,联通,1303373,1313757,1321395,1458435,1551495,1561795,1662765,1671671,1710545,1751395,1761395,1853095,1862545,1963939
河南,联通,1303374,1313758,1321396,1458436,1551496,1561796,1662766,1671672,1710546,1751396,1761396,1853096,1862546,1963940
河南,联通,1303375,1313759,1321397,1458437,1551497,1561797,1662767,1671673,1710547,1751397,1761397,1853097,1862547,1963941
河南,联通,1303376,1313760,1321398,1458438,1551498,1561798,1662768,1671674,1710548,1751398,1761398,1853098,1862548,1963942
河南,联通,1303377,1313761,1321399,1458439,1551499,1561799,1662769,1671675,1710549,1751399,1761399,1853099,1862549,1963943
河南,联通,1303378,1313762,1321599,1458500,1551500,1562840,1662770,1671676,1710560,1751600,1762440,1853700,1862550,1963944
河南,联通,1303379,1313763,1322300,1458501,1551501,1562841,1662771,1671677,1710561,1751601,1762441,1853701,1862551,1963945
河南,联通,1303380,1313764,1322301,1458502,1551502,1562842,1662772,1671678,1710562,1751602,1762442,1853702,1862552,1963946
河南,联通,1303381,1313765,1322302,1458503,1551503,1562843,1662773,1671679,1710563,1751603,1762443,1853703,1862553,1963947
河南,联通,1303382,1313766,1322303,1458504,1551504,1562844,1662774,1671680,1710564,1751604,1762444,1853704,1862554,1963948
河南,联通,1303383,1313767,1322304,1458505,1551505,1562845,1662775,1671681,1710565,1751605,1762445,1853705,1862555,1963949
河南,联通,1303384,1313768,1322305,1458506,1551506,1562846,1662776,1671682,1710566,1751606,1762446,1853706,1862556,1963950
