省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
海南,联通,1309890,,,,1559581,,,,,,,,,
海南,联通,1309891,,,,1559582,,,,,,,,,
海南,联通,1309892,,,,1559583,,,,,,,,,
海南,联通,1309893,,,,1559584,,,,,,,,,
海南,联通,1309894,,,,1559585,,,,,,,,,
海南,联通,1309895,,,,1559586,,,,,,,,,
海南,联通,1309896,,,,1559587,,,,,,,,,
海南,联通,1309897,,,,1559588,,,,,,,,,
海南,联通,1309898,,,,1559589,,,,,,,,,
海南,联通,1309899,,,,1559590,,,,,,,,,
海南,联通,,,,,1559591,,,,,,,,,
海南,联通,,,,,1559592,,,,,,,,,
海南,联通,,,,,1559593,,,,,,,,,
海南,联通,,,,,1559594,,,,,,,,,
海南,联通,,,,,1559595,,,,,,,,,
海南,联通,,,,,1559596,,,,,,,,,
海南,联通,,,,,1559597,,,,,,,,,
海南,联通,,,,,1559598,,,,,,,,,
海南,联通,,,,,1559599,,,,,,,,,
