省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
海南,电信,1337989,,1628982,1738972,1777692,,,1897652,,,,1998963
海南,电信,1337990,,1628983,1738973,1777693,,,1897653,,,,1998964
海南,电信,1337991,,1628984,1738974,1777694,,,1897654,,,,1998965
海南,电信,1337992,,1628985,1738975,1777695,,,1897655,,,,1998966
海南,电信,1337993,,1628986,1738976,1777696,,,1897656,,,,1998967
海南,电信,1337994,,1628987,1738977,1777697,,,1897657,,,,1998968
海南,电信,1337995,,1629880,1738978,1777698,,,1897658,,,,1998969
海南,电信,1337996,,1629881,1738979,1777699,,,1897659,,,,1998970
海南,电信,1337997,,1629882,1738980,1778460,,,1897660,,,,1998971
海南,电信,1337998,,1629890,1738981,1778461,,,1897661,,,,1998972
海南,电信,1337999,,1629891,1738982,1778462,,,1897662,,,,1998973
海南,电信,1338980,,1629892,1738983,1778463,,,1897663,,,,1998974
海南,电信,1338981,,1629893,1738984,1778464,,,1897664,,,,1998975
海南,电信,1338982,,1629894,1738985,1778465,,,1897665,,,,1998976
海南,电信,1338983,,1629895,1738986,1778466,,,1897666,,,,1998977
海南,电信,1338984,,1629896,1738987,1778467,,,1897667,,,,1998978
海南,电信,1338985,,1629897,1738988,1778468,,,1897668,,,,1998979
海南,电信,1338986,,1629899,1738989,1778469,,,1897669,,,,1998980
海南,电信,1338987,,,1739640,1778690,,,1897670,,,,1998981
海南,电信,1338988,,,1739641,1778691,,,1897671,,,,1998982
海南,电信,1338989,,,1739642,1778692,,,1897672,,,,1998983
海南,电信,1339890,,,1739643,1778693,,,1897673,,,,1998984
海南,电信,1339891,,,1739644,1778694,,,1897674,,,,1998985
海南,电信,1339892,,,1739645,1778695,,,1897675,,,,1998986
海南,电信,1339893,,,1739646,1778696,,,1897676,,,,1998987
海南,电信,1339894,,,1739647,1778697,,,1897677,,,,1998988
海南,电信,1339895,,,1739648,1778698,,,1897678,,,,1998989
海南,电信,1339896,,,1739649,1778699,,,1897679,,,,
海南,电信,1339897,,,,1778840,,,1897680,,,,
海南,电信,1339898,,,,1778841,,,1897681,,,,
海南,电信,1339899,,,,1778842,,,1897682,,,,
海南,电信,,,,,1778843,,,1897683,,,,
海南,电信,,,,,1778844,,,1897684,,,,
海南,电信,,,,,1778845,,,1897685,,,,
海南,电信,,,,,1778846,,,1897686,,,,
海南,电信,,,,,1778847,,,1897687,,,,
海南,电信,,,,,1778848,,,1897688,,,,
海南,电信,,,,,1778849,,,1897689,,,,
海南,电信,,,,,1778970,,,1897690,,,,
海南,电信,,,,,1778971,,,1897691,,,,
海南,电信,,,,,1778972,,,1897692,,,,
海南,电信,,,,,1778973,,,1897693,,,,
海南,电信,,,,,1778974,,,1897694,,,,
海南,电信,,,,,1778975,,,1897695,,,,
海南,电信,,,,,1778976,,,1897696,,,,
海南,电信,,,,,1778977,,,1897697,,,,
海南,电信,,,,,1778978,,,1897698,,,,
海南,电信,,,,,1778979,,,1897699,,,,
海南,电信,,,,,1778980,,,,,,,
海南,电信,,,,,1778981,,,,,,,
海南,电信,,,,,1778982,,,,,,,
海南,电信,,,,,1778983,,,,,,,
海南,电信,,,,,1778984,,,,,,,
海南,电信,,,,,1778985,,,,,,,
海南,电信,,,,,1778986,,,,,,,
海南,电信,,,,,1778987,,,,,,,
海南,电信,,,,,1778988,,,,,,,
海南,电信,,,,,1778989,,,,,,,
海南,电信,,,,,1779840,,,,,,,
海南,电信,,,,,1779841,,,,,,,
海南,电信,,,,,1779842,,,,,,,
海南,电信,,,,,1779843,,,,,,,
海南,电信,,,,,1779844,,,,,,,
海南,电信,,,,,1779845,,,,,,,
海南,电信,,,,,1779846,,,,,,,
海南,电信,,,,,1779847,,,,,,,
海南,电信,,,,,1779848,,,,,,,
海南,电信,,,,,1779849,,,,,,,
