省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
浙江,联通,1300462,1310603,1321613,1452243,1555723,1560673,1665723,1671575,1712223,1750673,1760683,1850683,1860673,
浙江,联通,1300463,1310604,1321614,1452244,1555724,1560674,1665724,1671576,1712224,1750674,1760684,1850684,1860674,
浙江,联通,1300464,1310605,1321615,1452245,1555725,1560675,1665725,1671577,1712225,1750675,1760685,1850685,1860675,
浙江,联通,1300465,1310606,1321616,1452246,1555726,1560676,1665726,1671578,1712226,1750676,1760686,1850686,1860676,
浙江,联通,1300466,1310607,1321617,1452247,1555727,1560677,1665727,1671579,1712227,1750677,1760687,1850687,1860677,
浙江,联通,1300467,1310608,1321618,1452248,1555728,1560678,1665728,1672570,1712228,1750678,1760688,1850688,1860678,
浙江,联通,1300468,1310609,1321619,1452249,1555729,1560679,1665729,1672571,1712229,1750679,1760689,1850689,1860679,
浙江,联通,1300469,1310610,1321620,1452250,1555730,1560680,1665730,1672572,1713000,1750680,1768150,1855700,1860680,
浙江,联通,1300470,1310611,1321621,1452251,1555731,1560681,1665731,1672573,1713001,1750681,1768151,1855701,1860681,
浙江,联通,1300471,1310612,1321622,1452252,1555732,1560682,1665732,1672574,1713002,1750682,1768152,1855702,1860682,
浙江,联通,1300472,1310613,1321623,1452253,1555733,1560683,1665733,1672575,1713003,1750683,1768153,1855703,1860683,
浙江,联通,1300473,1310614,1321624,1452254,1555734,1560684,1665734,1672576,1713004,1750684,1768154,1855704,1860684,
浙江,联通,1300474,1310615,1321625,1452255,1555735,1560685,1665735,1672577,1713005,1750685,1768155,1855705,1860685,
浙江,联通,1300475,1310616,1321626,1452256,1555736,1560686,1665736,1672578,1713006,1750686,1768156,1855706,1860686,
浙江,联通,1300476,1310617,1321627,1452257,1555737,1560687,1665737,1672579,1713007,1750687,1768157,1855707,1860687,
浙江,联通,1300477,1310618,1321628,1452258,1555738,1560688,1665738,1672920,1713008,1750688,1768158,1855708,1860688,
浙江,联通,1300478,1310619,1321629,1452259,1555739,1560689,1665739,1672921,1713009,1750689,1768159,1855709,1860689,
浙江,联通,1300479,1310620,1321630,1452260,1555740,1565422,1665750,1672922,1713100,1754480,1768160,1855710,1862680,
浙江,联通,1300890,1310621,1321631,1452261,1555741,1565432,1665751,1672923,1713101,1755720,1768161,1855711,1862681,
浙江,联通,1300891,1310622,1321632,1452262,1555742,1565454,1665752,1672924,1713102,1755721,1768162,1855712,1862682,
浙江,联通,1300892,1310623,1321633,1452263,1555743,1565476,1665753,1672925,1713103,1755722,1768163,1855713,1862683,
浙江,联通,1300893,1310624,1321634,1452264,1555744,1565483,1665754,1672926,1713104,1755723,1768164,1855714,1862684,
浙江,联通,1300894,1310625,1321635,1452265,1555745,1565700,1665755,1672927,1713105,1755724,1768165,1855715,1862685,
浙江,联通,1300895,1310626,1321636,1452266,1555746,1565701,1665756,1672928,1713106,1755725,1768166,1855716,1862686,
浙江,联通,1300896,1310627,1321637,1452267,1555747,1565702,1665757,1672929,1713107,1755726,1768167,1855717,1862687,
浙江,联通,1300897,1310628,1321638,1452268,1555748,1565703,1665758,1673030,1713108,1755727,1768168,1855718,1862688,
浙江,联通,1300898,1310629,1321639,1452269,1555749,1565704,1665759,1673031,1713109,1755728,1768169,1855719,1862689,
浙江,联通,1300899,1310630,1321640,1453100,1555750,1565705,1665760,1673032,1713110,1755729,1768170,1855720,1865700,
浙江,联通,1301036,1310631,1321641,1453101,1555751,1565706,1665761,1673033,1713111,,1768171,1855721,1865701,
浙江,联通,1301037,1310632,1321642,1453102,1555752,1565707,1665762,1673034,1713112,,1768172,1855722,1865702,
浙江,联通,1301042,1310633,1321643,1453103,1555753,1565708,1665763,1673035,1713113,,1768173,1855723,1865703,
浙江,联通,1301046,1310634,1321644,1453104,1555754,1565709,1665764,1673036,1713114,,1768174,1855724,1865704,
浙江,联通,1301047,1310635,1321645,1453105,1555755,1565710,1665765,1673037,1713115,,1768175,1855725,1865705,
浙江,联通,1301770,1310636,1321646,1453106,1555756,1565711,1665766,1673038,1713116,,1768176,1855726,1865706,
浙江,联通,1301771,1310637,1321647,1453107,1555757,1565712,1665767,1673039,1713117,,1768177,1855727,1865707,
浙江,联通,1301772,1310638,1321648,1453108,1555758,1565713,1665768,1673570,1713118,,1768178,1855728,1865708,
浙江,联通,1301773,1310639,1321649,1453109,1555759,1565714,1665769,1673571,1713119,,1768179,1855729,1865709,
浙江,联通,1301774,1310640,1321650,1453110,1555760,1565715,1665770,1673572,1713140,,1768180,1855730,1865710,
浙江,联通,1301775,1310641,1321651,1453111,1555761,1565716,1665771,1673573,1713141,,1768181,1855731,1865711,
浙江,联通,1301776,1310642,1321652,1453112,1555762,1565717,1665772,1673574,1713142,,1768182,1855732,1865712,
浙江,联通,1301777,1310643,1321653,1453113,1555763,1565718,1665773,1673575,1713143,,1768183,1855733,1865713,
浙江,联通,1301778,1310644,1321654,1453114,1555764,1565719,1665774,1673576,1713144,,1768184,1855734,1865714,
浙江,联通,1301779,1310645,1321655,1453115,1555765,1565720,1665775,1673577,1713145,,1768185,1855735,1865715,
浙江,联通,1301780,1310646,1321656,1453116,1555766,1565721,1665776,1673578,1713146,,1768186,1855736,1865716,
浙江,联通,1301781,1310647,1321657,1453117,1555767,1565722,1665777,1673579,1713147,,1768187,1855737,1865717,
浙江,联通,1301782,1310648,1321658,1453118,1555768,1565723,1665778,1674700,1713148,,1768188,1855738,1865718,
浙江,联通,1301783,1310649,1321659,1453119,1555769,1565724,1665779,1674701,1713149,,1768189,1855739,1865719,
浙江,联通,1301784,1310770,1321660,1453120,1555770,1565725,1666570,1674702,1713160,,1768190,1855740,1865720,
浙江,联通,1301785,1310771,1321661,1453121,1555771,1565726,1666571,1674703,1713161,,1768191,1855741,1865721,
浙江,联通,1301786,1310772,1321662,1453122,1555772,1565727,1666572,1674704,1713162,,1768192,1855742,1865722,
浙江,联通,1301787,1310773,1321663,1453123,1555773,1565728,1666573,1674705,1713163,,1768193,1855743,1865723,
浙江,联通,1301788,1310774,1321664,1453124,1555774,1565729,1666574,1674706,1713164,,1768194,1855744,1865724,
浙江,联通,1301789,1310775,1321665,1453125,1555775,1565730,1666575,1674707,1713165,,1768195,1855745,1865725,
浙江,联通,1301790,1310776,1321666,1453126,1555776,1565731,1666576,1674708,1713166,,1768196,1855746,1865726,
浙江,联通,1301791,1310777,1321667,1453127,1555777,1565732,1666577,1674709,1713167,,1768197,1855747,1865727,
浙江,联通,1301792,1310778,1321668,1453128,1555778,1565733,1666578,1674710,1713168,,1768198,1855748,1865728,
浙江,联通,1301793,1310779,1321669,1453129,1555779,1565734,1666579,1674711,1713169,,1768199,1855749,1865729,
浙江,联通,1301794,1311570,1321670,1453200,1555780,1565735,1666580,1674712,1713170,,1768230,1855750,1865730,
浙江,联通,1301795,1311571,1321671,1453201,1555781,1565736,1666581,1674713,1713171,,1768231,1855751,1865731,
浙江,联通,1301796,1311572,1321672,1453202,1555782,1565737,1666582,1674714,1713172,,1768232,1855752,1865732,
浙江,联通,1301797,1311573,1321673,1453203,1555783,1565738,1666583,1674715,1713173,,1768233,1855753,1865733,
浙江,联通,1301798,1311574,1321674,1453204,1555784,1565739,1666584,1674716,1713174,,1768234,1855754,1865734,
浙江,联通,1301799,1311575,1321675,1453205,1555785,1565740,1666585,1674717,1713175,,1768235,1855755,1865735,
浙江,联通,1301880,1311576,1321676,1453206,1555786,1565741,1666586,1674718,1713176,,1768236,1855756,1865736,
浙江,联通,1301881,1311577,1321677,1453207,1555787,1565742,1666587,1674719,1713177,,1768237,1855757,1865737,
浙江,联通,1301882,1311578,1321678,1453208,1555788,1565743,1666588,1674720,1713178,,1768238,1855758,1865738,
浙江,联通,1301883,1311579,1321679,1453209,1555789,1565744,1666589,1674721,1713179,,1768239,1855759,1865739,
浙江,联通,1301884,1311580,1321680,1453210,1555790,1565745,,1674722,1713270,,1768240,1855760,1865740,
浙江,联通,1301885,1311581,1321681,1453211,1555791,1565746,,1674723,1713271,,1768241,1855761,1865741,
浙江,联通,1301886,1311582,1321682,1453212,1555792,1565747,,1674724,1713272,,1768242,1855762,1865742,
浙江,联通,1301887,1311583,1321683,1453213,1555793,1565748,,1674915,1713273,,1768243,1855763,1865743,
浙江,联通,1301888,1311584,1321684,1453214,1555794,1565749,,1674933,1713274,,1768244,1855764,1865744,
浙江,联通,1301889,1311585,1321685,1453215,1555795,1565750,,1675489,1713275,,1768245,1855765,1865745,
浙江,联通,1301890,1311586,1321686,1453216,1555796,1565751,,1675490,1713276,,1768246,1855766,1865746,
浙江,联通,1301891,1311587,1321687,1453217,1555797,1565752,,1675491,1713277,,1768247,1855767,1865747,
浙江,联通,1301892,1311588,1321688,1453218,1555798,1565753,,1675492,1713278,,1768248,1855768,1865748,
浙江,联通,1301893,1311589,1321689,1453219,1555799,1565754,,1675493,1713279,,1768249,1855769,1865749,
浙江,联通,1301894,1311650,1321690,1453220,1555800,1565755,,1675512,1713280,,,1855770,1865750,
浙江,联通,1301895,1311651,1321691,1453221,1555801,1565756,,1675551,1713281,,,1855771,1865751,
浙江,联通,1301896,1311652,1321692,1453222,1555802,1565757,,1675577,1713282,,,1855772,1865752,
浙江,联通,1301897,1311653,1321693,1453223,1555803,1565758,,1675600,1713283,,,1855773,1865753,
浙江,联通,1301898,1311654,1321694,1453224,1555804,1565759,,1675710,1713284,,,1855774,1865754,
浙江,联通,1301899,1311655,1321695,1453225,1555805,1565760,,1675711,1713285,,,1855775,1865755,
浙江,联通,1302090,1311656,1321696,1453226,1555806,1565761,,1675712,1713286,,,1855776,1865756,
浙江,联通,1302091,1311657,1321697,1453227,1555807,1565762,,1675713,1713287,,,1855777,1865757,
浙江,联通,1302092,1311658,1321698,1453228,1555808,1565763,,1675715,1713288,,,1855778,1865758,
浙江,联通,1302093,1311659,1321699,1453229,1555809,1565764,,1675716,1713289,,,1855779,1865759,
浙江,联通,1302094,1311660,1322100,1453230,1555810,1565765,,1675717,1713330,,,1855780,1865760,
浙江,联通,1302095,1311661,1322101,1453231,1555811,1565766,,1675718,1713331,,,1855781,1865761,
浙江,联通,1302096,1311662,1322102,1453232,1555812,1565767,,1675719,1713332,,,1855782,1865762,
浙江,联通,1302097,1311663,1322103,1453233,1555813,1565768,,1675757,1713333,,,1855783,1865763,
浙江,联通,1302098,1311664,1322104,1453234,1555814,1565769,,1675760,1713334,,,1855784,1865764,
浙江,联通,1302099,1311665,1322105,1453235,1555815,1565770,,1675761,1713335,,,1855785,1865765,
浙江,联通,1302260,1311666,1322106,1453236,1555816,1565771,,1675762,1713336,,,1855786,1865766,
浙江,联通,1302261,1311667,1322107,1453237,1555817,1565772,,1675765,1713337,,,1855787,1865767,
浙江,联通,1302262,1311668,1322108,1453238,1555818,1565773,,1675766,1713338,,,1855788,1865768,
浙江,联通,1302263,1311669,1322109,1453239,1555819,1565774,,1675767,1713339,,,1855789,1865769,
浙江,联通,1302264,1311670,1322110,1453240,1555820,1565775,,1675768,1713340,,,1855790,1865770,
浙江,联通,1302265,1311671,1322111,1453241,1555821,1565776,,1675769,1713341,,,1855791,1865771,
浙江,联通,1302266,1311672,1322112,1453242,1555822,1565777,,1675770,1713342,,,1855792,1865772,
浙江,联通,1302267,1311673,1322113,1453243,1555823,1565778,,1675771,1713343,,,1855793,1865773,
浙江,联通,1302268,1311674,1322114,1453244,1555824,1565779,,1675775,1713344,,,1855794,1865774,
