省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
宁夏,移动,,,,,1389552,1399542,,,,,1576963,,,,1705439,,1784823,1829533,,1846513,1879533,,,,1989968
宁夏,移动,,,,,1389553,1399543,,,,,1576964,,,,1705440,,1784824,1829534,,1846514,1879534,,,,1989969
宁夏,移动,,,,,1389554,1399544,,,,,1576965,,,,1705441,,1784825,1829535,,1846515,1879535,,,,
宁夏,移动,,,,,1389555,1399545,,,,,1576966,,,,1705442,,1784826,1829536,,1846516,1879536,,,,
宁夏,移动,,,,,1389556,1399546,,,,,1576967,,,,1705443,,1784827,1829537,,1846517,1879537,,,,
宁夏,移动,,,,,1389557,1399547,,,,,1576968,,,,1705444,,1784828,1829538,,1846518,1879538,,,,
宁夏,移动,,,,,1389558,1399548,,,,,1576969,,,,1705445,,1784829,1829539,,1846519,1879539,,,,
宁夏,移动,,,,,1389559,1399549,,,,,1579539,,,,1705718,,1788770,1829540,,1846520,,,,,
宁夏,移动,,,,,1389560,,,,,,1579542,,,,1705865,,1788771,1829541,,1846521,,,,,
宁夏,移动,,,,,1389561,,,,,,,,,,1708950,,1788772,1829542,,1846522,,,,,
宁夏,移动,,,,,1389562,,,,,,,,,,1708951,,1788773,1829543,,1846523,,,,,
宁夏,移动,,,,,1389563,,,,,,,,,,1708952,,1788774,1829544,,1846524,,,,,
宁夏,移动,,,,,1389564,,,,,,,,,,1708953,,1788775,1829545,,1846525,,,,,
宁夏,移动,,,,,1389565,,,,,,,,,,1708954,,1788776,1829546,,1846526,,,,,
宁夏,移动,,,,,1389566,,,,,,,,,,1708955,,1788777,1829547,,1846527,,,,,
宁夏,移动,,,,,1389567,,,,,,,,,,1708956,,1788778,1829548,,1846528,,,,,
宁夏,移动,,,,,1389568,,,,,,,,,,1708957,,1788779,1829549,,1846529,,,,,
